报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),32.8,28.02,21.56,13.31,12.34,13.44,14.58,12.82,8.44,5.35,4.57,4.03,3,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,24.07,19.49,15.33,11.91,8.72,6.25,10.79,10.6,11.37,10.37,10.12,2.4,1.54,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,9.78,6.57,4.48,5.56,1.85,2.23,3.59,2.48,3.11,1.58,0.17,2.4,--,--,
主营业务收入(万元),8542957,7363887,5821786,3886219,3265958,3157393,3092180,2645534,1840236,1163328,967000,824169,723743,489619,393052,300979,240102,183490,161805,111400,89086,62818,
主营业务利润(万元),6854499,5925034,4658233,3011292,2738446,2703025,2605030,2183838,1437373,900334,777882,676021,576171,353031,271316,214988,161544,117432,101262,71910,58886,43238,
营业利润(万元),5904149,5134299,3894001,2426563,2215899,2210297,2179154,1883074,1233616,716091,607552,539038,452534,248379,191885,148779,97544,64913,61014,44694,35365,21897,
投资收益(万元),--,--,--,--,387,310,301,310,338,47,121,132,181,301,43,32,0,0,0,0,--,0,
营业外收支净额(万元),-25894,-51538,-19994,-30774,-15728,-22063,-35918,-13025,-150,151,502,--,--,96,97,257,125,13,-293,0,-6,--,
利润总额(万元),5878255,5082760,3874007,2395788,2200171,2188234,2143236,1870049,1233466,716242,608054,538530,452203,248819,192025,149067,97729,64937,60728,44603,35359,21897,
净利润(万元),4120647,3520363,2707936,1671836,1550309,1534980,1513664,1330808,876315,505119,431245,379948,283083,150412,111854,82055,58675,37680,32829,25110,21569,14689,
净利润(扣除非经常性损益后)(万元),4140691,3558544,2722408,1695469,1561687,1552083,1545153,1340137,876469,505023,430811,380264,283305,149750,111789,81881,58550,37819,33487,0,--,--,
经营活动产生的现金流量净额(万元),4521061,4138523,2215304,3745125,1743634,1263252,1265502,1192131,1014856,620148,422394,524749,174330,210517,169371,97578,94171,43458,4228,44312,--,--,
现金及现金等价物净增加额(万元),2276055,2331521,1213329,2801431,978326,300549,-7026,380731,536630,314524,164943,337102,24849,57111,99366,55828,55974,-17613,149545,26259,--,--,
总资产(万元),18304237,15984667,13461012,11293454,8630146,6587317,5545415,4499821,3490087,2558758,1976962,1575419,1048147,938892,805760,637365,495637,393091,346339,126886,91506,74185,
流动资产(万元),15902447,13786184,11224919,9018055,6500451,4757093,4193158,3622508,2782963,2030028,1565559,1224075,727150,675057,601952,477264,375603,0,--,0,72008,52091,
总负债(万元),4116599,4243819,3859049,3703600,2006729,1056161,1132506,954417,949749,703819,511806,425077,211262,339389,289520,215695,148584,105556,92576,82353,62970,50776,
流动负债(万元),4109330,4243819,3857492,3702043,2005172,1054384,1130729,952640,948072,702819,510806,425077,211262,339389,289520,215665,148554,0,--,0,62970,44740,
股东权益不含少数股东权益(万元),13601035,11283856,9145152,7289414,6392598,5343040,4262222,3414965,2499118,1839877,1446598,1124457,823411,589701,509190,416915,343914,285285,253092,44397,28536,23409,
净资产收益率加权(%),33.09,34.46,32.95,24.44,26.23,31.96,39.43,45,40.39,30.91,33.55,39.01,39.3,27.67,23.99,21.32,18.65,13.86,26.79,68.86,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
