报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),2.11,1.71,1.01,0.83,0.58,0.82,0.59,0.48,0.78,0.39,0.21,0.09,0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.13,3.37,2.78,2.62,2.53,2.44,2.62,2.61,2.63,2.16,1.69,1.72,1.59,1.66,1.46,2.13,1.79,2.09,1.95,1.41,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.54,0.09,0.16,0.44,0.29,0.4,0.29,0.57,0.35,0.18,0.3,0.19,0.29,0.22,--,--,--,--,0,--,--,--,
主营业务收入(万元),354754,336222,282657,237913,225853,225700,215140,164910,164479,132453,132392,119306,142390,138219,127904,102681,114370,111947,105453,94101,64695,61586,52166,31131,27833,19056,18052,10293,5461,4889,
主营业务利润(万元),141248,137593,93869,56245,45966,51406,43585,31624,40051,25415,19400,15716,18340,15767,14524,20448,20911,18703,20241,18872,14616,14664,3844,2364,3314,3140,3683,0,0,0,
营业利润(万元),96432,83763,50382,35218,22985,36598,26787,20865,36009,16205,6080,975,-7083,-9996,-7738,-1416,-915,311,2537,-1788,-2519,1772,4054,2609,3535,0,3717,0,0,0,
投资收益(万元),19479,18234,10097,12801,9664,15857,13522,14683,17913,9945,5480,3087,-570,469,6452,2252,4282,3243,3050,6063,5413,3652,232,1270,374,390,3,0,0,0,
营业外收支净额(万元),-1004,704,-757,2096,4414,1561,1440,1055,1091,849,2760,2839,--,-317,305,103,-107,-208,-230,40,-286,0,0,0,0,457,34,--,--,--,
利润总额(万元),95428,84467,49625,37315,27399,38158,28227,21920,37100,17054,8839,3814,5009,-8032,298,2311,5152,5089,5471,4315,2878,5635,4700,4432,4335,4250,3753,1051,866,462,
净利润(万元),72469,58850,34849,28523,20090,28302,20157,16351,26880,13280,7391,3025,4207,-7565,408,2434,4601,4180,4390,3886,3408,5084,4089,4030,3688,3642,3178,719,580,310,
净利润(扣除非经常性损益后)(万元),62251,54918,33411,26530,17093,28110,19610,16118,26537,12657,1499,-258,-3820,-7763,-3277,1436,1164,3846,4684,3772,3424,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),51998,65254,43199,39848,16348,31889,15051,11202,18404,3187,5348,15160,9899,13628,9926,19634,11900,5296,9102,5566,8727,6663,--,--,--,--,0,--,--,--,
现金及现金等价物净增加额(万元),-5776,6709,4851,3462,-23793,25884,2805,1070,-7118,-1600,8189,-3502,963,-316,-5827,-1182,10131,-1321,-4556,4483,1856,-105,--,--,--,--,0,--,--,--,
总资产(万元),547518,490139,417573,399479,363148,376192,320490,277837,263885,215588,202507,182918,185092,230972,240504,247044,204475,169247,155891,158683,138285,130884,97463,65824,43607,33057,21430,13860,--,--,
流动资产(万元),137707,139040,93050,77951,77243,95177,67077,59818,67945,58335,57985,47359,58940,65073,68242,70350,58452,--,0,63647,49955,53341,47989,29374,16624,14273,6985,3101,--,--,
总负债(万元),139488,145146,135146,144269,130760,152518,130906,113193,108292,89820,98623,84683,90739,143977,146646,153356,108898,101018,102633,105445,89244,77538,53443,24075,16396,6640,4689,3907,--,--,
流动负债(万元),102741,121823,99169,77199,62430,78315,91543,101371,89301,73330,80258,71464,77200,108540,89512,92336,80878,--,0,76438,68236,64193,50920,24240,16569,7217,4270,2513,--,--,
股东权益不含少数股东权益(万元),378911,316271,262732,238568,216629,206070,173700,151500,142010,115794,95649,90256,86929,84029,90292,89855,90428,64981,50888,51721,47789,49948,40805,39721,26793,26016,16713,9954,--,--,
净资产收益率加权(%),20.9,20.34,13.94,12.56,9.47,14.86,12.42,11.17,20.81,13.11,7.95,3.41,5.05,-8.68,0,2.7,0,7.43,8.52,7.81,--,10.74,--,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
