报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0.65,-0.76,0.13,-2.8,-1.04,0.01,-0.62,0.16,0.74,0.85,0.15,0.27,0.33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.76,4.08,2.74,2.52,2.74,1.78,2.07,1.99,1.96,1.78,2.69,2.62,2.88,2.82,2.84,2.73,2.4,2.73,3.21,1,1,1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.68,0.6,0.43,-0.72,0.37,-0.17,0.24,-0.21,0.34,0.16,-0.09,0.19,0.3,0.19,--,--,--,--,--,0,0,0,
主营业务收入(万元),187151,283790,444857,324104,306794,455952,649741,814983,1199204,1033198,531667,589076,507210,338327,313829,285837,256615,165852,106239,71680,55516,52907,57923,60901,60749,60654,70639,43343,29567,0,
主营业务利润(万元),17456,31565,45491,18254,22055,45293,61875,86160,181397,169420,76197,90943,75707,40052,34164,37687,33836,25835,18184,12696,10756,10280,3336,6024,7173,9195,14517,0,0,0,
营业利润(万元),-110111,-20458,32750,-285218,-118748,-50805,-75595,11513,64776,71949,12081,19731,23661,2630,4479,6049,9326,6864,3247,2321,3078,2300,2959,5906,7069,0,12057,4674,2301,1140,
投资收益(万元),-41171,4,12921,-3987,552,982,-2375,38310,13123,1240,855,435,587,2993,357,1209,770,381,505,-125,-160,77,797,367,543,678,270,15,0,0,
营业外收支净额(万元),729,2068,-794,-905,3300,53046,5850,2925,2597,2314,1964,1960,709,528,-21,86,20,31,156,-33,-68,--,0,0,0,-41,0,0,0,0,
利润总额(万元),-109381,-18390,31956,-286123,-115447,2242,-69745,14438,67373,74262,14045,21691,24370,6432,4816,7477,10115,7276,4007,2466,3343,2960,3735,6527,7536,10334,12521,4706,2321,1139,
净利润(万元),-115346,-73119,12463,-268988,-99978,1030,-58997,12733,57327,61397,10614,18702,21307,5342,3328,5602,7941,5293,2951,2033,2794,2294,3113,5210,6409,8789,12597,4000,1973,968,
净利润(扣除非经常性损益后)(万元),-114817,-84475,-34886,-271889,-102902,-43418,-64414,-21748,44800,54510,9170,16820,19896,2763,3144,5398,7924,5258,2647,1383,2302,--,--,--,--,--,--,0,0,0,
经营活动产生的现金流量净额(万元),-61467,47755,54558,14638,21134,-29632,24356,-150988,-131088,46985,30364,-50352,21540,-9013,10702,-9385,15168,7216,-2679,5718,9043,5546,--,--,--,--,--,0,0,0,
现金及现金等价物净增加额(万元),1886,2954,-10496,-5301,-21737,-23154,-43472,104662,-9973,8887,-443,-64103,83868,-13433,10219,679,-5425,2807,6308,-1291,2925,-515,--,--,--,--,--,0,0,0,
总资产(万元),381381,510211,641719,766300,951786,1103928,1160528,1174239,1060650,806600,561963,494401,490221,232206,215306,199844,189824,143951,130765,111045,108746,112138,112620,110893,79008,70300,55769,28132,19656,18315,
流动资产(万元),295534,388920,464364,529070,699483,859545,918736,939654,805522,646504,429612,374744,400857,174950,162276,145733,131149,--,--,--,48455,52835,51022,52334,38199,41931,34080,15909,11689,11251,
总负债(万元),234084,513985,570339,716771,634107,688200,747241,699157,683964,483554,365125,314796,327311,136184,121374,109287,100800,62900,50831,31641,21239,26649,26491,28991,21412,10418,5414,17143,10680,10993,
流动负债(万元),138979,464580,517857,658469,378004,504773,505036,522872,612725,466929,262214,306911,326842,134771,120343,108458,100272,--,--,--,23094,25734,25522,27600,18879,8455,4899,17130,10668,10086,
股东权益不含少数股东权益(万元),132696,-18541,54639,38502,307582,407287,406303,470085,371240,317925,191852,176406,159653,96021,92789,89476,87999,80044,78977,78446,86422,84538,85153,81902,57597,59882,50355,10989,8977,7322,
净资产收益率加权(%),--,0,26.76,-155.45,-27.97,0.25,-13.45,3.39,16.81,23.9,5.83,11.11,18.38,5.71,3.65,6.3,9.13,6.54,3.79,2.33,--,2.7,--,0,0,0,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
