报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.06,-0.89,-1.29,0.05,0.05,-0.13,0.01,0.01,0.03,-0.01,0.05,0.11,-0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.35,0.32,0.32,0.26,0.75,0.44,0.4,1.06,1.16,1.11,1.03,1.05,0.83,3.02,2.18,1.96,2.02,--,2.62,4.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.04,-0.05,0.08,-0.04,0.16,-0.11,0.08,1.56,-0.93,0.39,0.2,-0.19,-0.12,0.27,--,--,--,--,--,--,
主营业务收入(万元),189307,34541,75789,105353,95738,23030,36238,18817,18406,15187,14685,12022,12979,9864,18313,24569,23186,20608,16553,53329,41664,42314,15805,16270,17523,11123,7547,4919,
主营业务利润(万元),44721,4278,3590,28096,17501,3660,10530,6275,6402,5270,4761,4620,4560,4269,4296,8871,8325,5800,1673,4895,3968,5260,470,653,1391,1559,790,507,
营业利润(万元),19776,-71597,-105392,7001,2566,-5151,1182,364,598,400,1090,2059,-133,-2360,-5354,1757,3439,3940,-474,1599,-701,2714,828,712,1404,696,354,224,
投资收益(万元),1987,1653,3845,2994,770,-244,0,67,5,-228,743,3206,0,5355,754,-50,777,72,792,-239,-1476,482,789,626,52,36,8,0,
营业外收支净额(万元),-151,-828,-1129,-130,3283,-2400,-231,192,558,72,242,100,--,-1572,-5151,-21,-7,5,64,999,-4156,36,0,35,8,19,--,--,
利润总额(万元),19625,-72425,-106521,6871,5850,-7551,951,555,1156,472,1332,2159,-2130,1423,-9699,1738,4384,4020,382,2360,-6260,3326,1616,1374,1432,751,798,507,
净利润(万元),4647,-73150,-106143,3988,3344,-7455,314,107,501,-104,739,1582,-2887,720,-8129,-1500,703,1214,176,1994,-6620,2339,1307,1160,1140,637,685,432,
净利润(扣除非经常性损益后)(万元),1035,-73097,-109314,4117,-123,-5642,-402,17,61,-46,-605,-1591,-927,-3403,-3022,-1479,674,1213,121,995,-5973,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),3017,-23843,56416,-8101,-38803,-12069,424,-220,652,-697,1145,-631,2287,-1604,1206,22992,-13710,5678,2820,-2823,-1771,2008,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),2046,-10736,3263,-96145,71963,-6795,43340,396,-886,-553,1877,-540,279,-2097,-5659,-2142,8365,7974,1558,348,-2391,2880,--,--,--,--,--,--,
总资产(万元),429166,327328,310515,486576,517466,80422,102779,23978,23791,21220,23186,20211,28595,24402,35345,86214,86678,64994,29423,35178,35818,36227,33937,28371,21834,12613,10931,5946,
流动资产(万元),357235,261855,281894,303106,344356,69595,95980,18622,17962,16523,18342,15375,12449,17324,19365,59232,66361,0,--,0,0,21180,13696,15086,11322,8595,6779,3927,
总负债(万元),353793,268247,192556,264369,299188,25263,36810,14440,14449,12677,14808,13062,15226,15758,27967,51609,52191,33976,12857,18483,22628,14041,19756,15650,9948,6254,5035,3798,
流动负债(万元),352532,260738,182739,217245,225219,19755,36587,14436,14369,12301,14138,12536,10850,15715,27939,41005,45123,0,--,0,0,14041,14420,13160,9948,6254,5035,3798,
股东权益不含少数股东权益(万元),44596,41933,115431,221554,217530,54627,62045,5609,5214,4640,4726,3879,11087,6429,5882,15531,16987,16284,15070,15407,12167,22186,12778,11471,10584,6359,5896,2148,
净资产收益率加权(%),10.49,-92.76,-63,1.81,4.05,-13.52,0.82,2.05,10.18,-2.23,15.64,13.31,-35.48,11.54,-70.89,-9.66,4.14,7.75,1.16,13.84,0,13.38,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
