报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.06,0.16,0.26,-0.03,0.02,0.51,0.39,0.7,-1.01,-0.56,0.04,0.17,0.36,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.41,1.59,2.59,3.16,3.12,2.95,3.93,3.6,4.89,4.54,1.64,1.09,1.23,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.19,0.29,-0.38,0.12,0.39,0.13,6.89,-0.22,0.16,0.25,0.17,-0.03,
主营业务收入(万元),695952,622696,520356,137113,109815,151450,137470,74975,39951,36616,46644,54203,51160,47685,57688,61963,36287,32023,22404,13309,
主营业务利润(万元),96355,89407,94880,6030,15039,32338,21082,19776,2610,2721,8132,12635,10127,10079,10690,9500,6830,5256,3092,1573,
营业利润(万元),14561,35427,42643,-10274,3506,23188,17079,18026,-16608,-9426,895,2554,3970,4650,5170,4727,3383,3058,2140,1083,
投资收益(万元),428,-202,-1702,710,61,330,5,--,--,--,42,0,1223,112,25,-7,-21,0,0,--,
营业外收支净额(万元),2383,-35,-228,6286,179,-124,299,-18,286,448,28,407,951,-30,-35,-9,-51,0,0,1,
利润总额(万元),16944,35393,42415,-3987,3685,23064,17377,18008,-16323,-8978,924,2961,4921,4784,5160,4711,3312,3097,2159,1094,
净利润(万元),10153,28644,33655,-3285,1933,19227,14785,15455,-15786,-8819,603,2624,3870,3857,4010,3621,2712,2678,1837,1041,
净利润(扣除非经常性损益后)(万元),5111,27725,32851,-9026,1632,19158,14642,15452,-16088,-9262,-772,1268,1161,2481,4020,3617,2743,0,0,--,
经营活动产生的现金流量净额(万元),64694,27397,-20696,-10662,-26395,-10837,-25305,16816,-2983,4487,-6015,1842,6162,1360,7439,-1578,1139,1222,830,--,
现金及现金等价物净增加额(万元),18027,-1358,34587,-7820,5085,-863,-26123,15711,-10618,17862,-7893,2326,2662,-319,-11726,-3651,26161,2717,1137,--,
总资产(万元),944949,879149,835111,251715,229466,184108,128803,116372,93213,110555,126898,115812,97669,99381,85132,72278,56839,16386,9527,6920,
流动资产(万元),715381,631562,612497,185253,183391,151602,108036,100695,61009,72677,89097,82120,79726,82124,69302,56785,49020,--,--,5748,
总负债(万元),397055,340843,316084,112323,88836,54389,18344,23960,68539,69800,77082,66583,51103,53724,42863,33758,23349,8007,3983,2709,
流动负债(万元),375117,306491,219706,52808,41019,50120,13677,16710,12014,13271,75797,65752,50543,52385,41644,33089,22835,--,--,2709,
股东权益不含少数股东权益(万元),527809,519270,498292,119291,120748,125469,106194,90995,24848,40635,49457,48854,46230,42495,38853,35203,32662,7945,5267,3970,
净资产收益率加权(%),1.94,5.61,8.36,-2.76,1.53,16.6,15.03,21.59,-48.22,-19.58,1.23,5.52,8.68,9.47,10.79,10.56,12.25,40.54,37.58,38.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
