报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.1,0.08,0.05,0.05,0.06,0.47,0.39,0.27,0.21,0.2,0.29,0.19,0.32,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,3.44,3.23,2.98,2.79,4.16,3.98,3.71,5.28,2.64,1.95,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,0.26,0.18,0.46,0.01,0.32,0.19,0.21,0.58,0,0,0,
主营业务收入(万元),80788,51562,42608,49475,42853,50180,43139,29588,23236,20760,22855,20548,19116,15209,14379,13640,11303,9557,7825,
主营业务利润(万元),31871,20408,16303,22262,23789,31548,25218,16238,12353,11712,12218,7901,6701,5888,7024,7767,6411,5936,4966,
营业利润(万元),7375,3985,1109,1600,1604,15885,12420,7110,5312,5679,5611,2988,3282,2192,3479,4268,3672,3378,2881,
投资收益(万元),2571,8020,8131,625,1648,1423,832,667,726,485,384,323,-46,459,55,-11,-7,60,-10,
营业外收支净额(万元),-92,630,1096,3147,1712,1802,1537,1819,1090,739,550,479,--,-112,-25,-3,421,0,0,
利润总额(万元),7283,4614,2205,4747,3316,17686,13957,8929,6402,6419,6161,3467,4445,3427,4174,4826,4296,3434,2815,
净利润(万元),7631,6405,3437,4077,3965,15797,12707,8109,6108,5821,5512,3529,3772,3123,3909,3654,3341,2761,2423,
净利润(扣除非经常性损益后)(万元),1143,-2216,-4447,2642,2469,15096,11851,7275,5523,5615,5309,3162,3421,2695,3831,3590,0,0,0,
经营活动产生的现金流量净额(万元),30993,20669,3354,5168,-3223,9651,19023,13335,7822,5285,8678,131,3749,2256,2431,4585,4553,0,0,
现金及现金等价物净增加额(万元),-22756,1363,-59479,25214,35172,2318,28352,-4252,3137,18706,-953,6489,488,-4511,-6620,15656,2310,0,0,
总资产(万元),707205,619329,624623,592542,454081,295201,235890,170479,140726,121771,85817,73611,57487,54891,54865,50622,29181,23289,14558,
流动资产(万元),178395,183124,210124,233780,175946,121340,100780,66273,65643,60581,38627,39537,33245,27406,29154,33102,15440,12641,7287,
总负债(万元),306895,225945,227899,179146,79309,123072,74918,65135,38888,25800,27789,19666,7603,5103,5562,5683,11662,9962,5258,
流动负债(万元),102725,119137,98408,41329,15817,31900,42042,35086,2827,3013,14471,15166,7603,5103,5562,5683,9162,9212,4858,
股东权益不含少数股东权益(万元),356662,347525,348964,364049,328777,166535,154450,105173,101517,95409,56127,52497,48888,46760,43636,41397,14386,10590,8391,
净资产收益率加权(%),2.17,1.84,0.95,1.23,1.92,9.85,11.25,7.85,6.2,6.92,9.98,6.97,7.75,6.91,9.19,13.39,27.25,29.09,33.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
