报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),3.62,3.13,2.78,2.46,2.29,2.22,2.3,2.1,1.67,1.23,0.95,1.43,1.04,--,0.38,0.46,0.39,0.3,0.34,--,--,
每股净资产(元),22.89,20.07,17.69,15.95,14.31,12.47,10.53,9.29,7.65,6.21,4.85,5.41,4.62,3.75,2.38,3.05,3.2,2.81,1.22,0.88,0.72,
每股经营活动产生的现金流量净额(元),0.18,-1.42,-0.22,-4.78,15.88,10.79,4.72,11.57,4.69,0.41,2.25,3.58,8.03,4.84,2.63,0.96,4.81,5.96,--,0,0,
主营业务收入(万元),26970300,24855500,22089700,20902500,20147100,16586300,13260400,11336700,9615700,7137700,5144600,5530800,4095800,2508378,2505865,1991646,1358605,956932,1049252,873805,726401,
主营业务利润(万元),11704700,10660800,9054000,7771800,7424800,7276900,6791100,5911300,4661300,3296400,2191300,2641200,2091500,1399326,994873,788803,558533,417006,208503,119622,75554,
营业利润(万元),11704700,10660800,9054000,7771800,7424800,7276900,6791100,5911300,4661300,3296400,2191300,2641200,2091500,1399326,994873,788803,558533,417006,208503,119622,75554,
投资收益(万元),1577100,1263600,620500,1195300,712700,576200,361500,341900,228300,131700,102800,-47800,9500,9667,338750,257836,266027,222682,182513,149584,123709,
营业外收支净额(万元),8500,-11100,14000,124500,83100,66200,51400,45100,50900,37900,47100,34700,12800,9520,7759,8262,112,2188,2510,94,-4400,
利润总额(万元),11713200,10649700,9068000,7896300,7507900,7343100,6842500,5956400,4712200,3334300,2238400,2675900,2104300,1039712,663354,501222,344528,257027,211012,119716,71154,
净利润(万元),9286700,8056000,7015000,6208100,5769600,5591100,5174300,4527300,3612900,2576900,1823500,2107700,1524300,710753,393038,314409,222991,173427,143112,80381,48179,
净利润(扣除非经常性损益后)(万元),9217800,8012900,6976900,6114200,5704500,5539100,5134200,4474500,3573500,2546900,1785800,2080900,1513500,701200,385279,306147,222879,--,--,0,0,
经营活动产生的现金流量净额(万元),443200,-3572100,-566000,-12061500,40042000,27217300,11915300,24971300,10129600,888900,4309600,5266900,11847100,7121982,2729408,657044,2745973,3399627,1833177,749309,749309,
现金及现金等价物净增加额(万元),4599200,8325800,-7168700,-10373100,16437200,12152200,-10290600,23370400,4193100,-641100,-304000,1964000,4878500,3675588,1977280,-131396,2718182,1657203,-267882,-951145,-951145,
总资产(万元),741724000,674572900,629763800,594231100,547497800,473182900,401639900,340821900,279497100,240250700,206794100,157179700,131055200,93410224,73398303,60276549,50389281,37165991,26631716,21950799,15660640,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,50455649,42388312,35351145,26384920,18689990,16136163,11576190,
总负债(万元),679953300,620212400,581424600,553894900,511322000,441676900,375044300,320771200,262996100,226850100,197515800,149201600,124256800,87894171,70931248,58188454,48563137,35562809,26120072,21582267,15372489,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,65886021,54728462,46440881,34232033,25084828,20652677,14805715,
股东权益不含少数股东权益(万元),61130100,54011800,48021000,40235000,36080600,31440400,26546500,20043400,16499700,13400600,9278300,7951500,6798400,5516052,2467055,2088095,1826144,1603182,511644,368532,288150,
净资产收益率加权(%),16.84,16.57,16.54,16.27,17.09,19.28,23.12,24.78,24.17,21.75,21.18,27.41,24.76,17.52,17.51,16.1,12.79,13.07,32.52,28.28,17.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
