报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.03,0.02,0.01,-0.37,0.02,0.15,0.18,0.36,0.4,0.31,0.2,
每股净资产(元),--,--,--,--,--,--,--,--,1.71,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.27,0.51,0.66,
主营业务收入(万元),523995,520054,462058,377139,402052,528629,508311,723581,704110,651129,568188,
主营业务利润(万元),132167,121856,118844,3387,107821,156348,176616,222407,217111,178511,107181,
营业利润(万元),14729,17411,8992,-162106,4248,28775,42620,87781,90785,83168,45468,
投资收益(万元),2138,7281,10467,9946,13267,9622,8049,4672,8856,7935,1304,
营业外收支净额(万元),2316,2838,2231,10858,8473,16616,14477,10303,5664,-6886,3866,
利润总额(万元),17045,20249,11223,-151248,12720,45391,57097,98084,96448,76281,49335,
净利润(万元),11690,10616,3132,-158394,6197,40747,49971,87096,81750,64230,40462,
净利润(扣除非经常性损益后)(万元),1088,855,-8793,-174911,-8778,23021,44402,83436,79032,61948,31763,
经营活动产生的现金流量净额(万元),45079,72422,56592,-71372,5559,-26298,4562,82794,-55856,65300,84952,
现金及现金等价物净增加额(万元),-17271,25084,-45911,-134999,93684,-40003,40279,260579,58751,-152920,105777,
总资产(万元),2076383,1965897,1973847,1977427,2076452,1983194,1758602,1644613,1292677,1246985,1188648,
流动资产(万元),1236566,1130805,1098221,1117148,1305117,1317428,1139180,1028236,738139,733407,665022,
总负债(万元),1327463,1230576,1242803,1255664,1197695,1197965,972995,893959,940825,973684,980728,
流动负债(万元),1142098,913737,967638,979704,930088,780096,673742,723463,814519,863465,908345,
股东权益不含少数股东权益(万元),716459,715816,714815,710325,878757,785230,784876,749992,351300,267292,202932,
净资产收益率加权(%),1.62,1.48,0.44,-19.94,0.8,5.26,6.51,15.82,26.43,27.32,22.15,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
