报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),1.11,0.94,1.12,0.84,0.8,0.8,0.36,0.16,
每股净资产(元),--,--,--,4.24,3.39,2.59,1.98,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,1.94,1.73,1.34,0.99,0.33,
主营业务收入(万元),63938,40880,30128,24181,20661,18481,14383,9739,
主营业务利润(万元),33250,21355,16634,11987,10584,9791,7118,4413,
营业利润(万元),20614,12601,9418,5355,4699,4633,1886,-189,
投资收益(万元),1323,866,186,-9,-15,3,1,-0,
营业外收支净额(万元),-25,185,-76,746,1069,1619,751,885,
利润总额(万元),20589,12786,9342,6101,5768,6253,2636,696,
净利润(万元),17837,10834,7645,5169,4917,4900,2229,963,
净利润(扣除非经常性损益后)(万元),15477,9029,6595,4454,3937,3473,1503,92,
经营活动产生的现金流量净额(万元),14809,17608,12001,11882,10623,8238,6091,2033,
现金及现金等价物净增加额(万元),2827,-10592,12192,6944,1238,2473,-1498,-983,
总资产(万元),141784,114141,94087,59706,48199,45171,38010,38006,
流动资产(万元),64066,68990,59745,24115,14973,12906,6523,6697,
总负债(万元),59057,48989,38308,33688,27364,29263,25821,28079,
流动负债(万元),48282,40919,31139,25222,19110,20808,18333,8601,
股东权益不含少数股东权益(万元),82652,65132,55744,25983,20800,15872,12154,9927,
净资产收益率加权(%),24.35,17.99,20.57,22.1,26.82,34.91,20.19,15.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
