报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.06,0.42,0.69,0.45,0.1,0.45,0.46,0.45,0.4,0.37,0.34,0.31,0.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.88,3.6,3.34,3.08,2.94,2.75,2.86,3.4,2.88,2.65,3.08,3.42,2.56,2.31,2.14,2.25,3.19,3.12,5.16,4.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.72,0.9,0.58,0.7,0.83,0.79,0.66,0.6,0.61,0.76,0.24,0.96,1.36,0.74,--,--,--,--,--,--,
主营业务收入(万元),165319,277613,302249,301845,311415,333263,345032,354782,322276,303009,273047,265461,192284,192183,149442,138691,144522,165294,188109,199867,191481,183635,177336,138364,28149,22658,22385,7646,
主营业务利润(万元),48913,85157,84589,84859,86256,85861,89324,92329,85364,84943,74766,76954,66173,52342,33976,32075,31173,33981,32904,30505,27340,26577,6585,4924,769,1477,984,441,
营业利润(万元),104,33217,49834,28203,8273,27066,27714,31265,28494,27329,25176,22986,21203,14353,16222,11589,11479,10316,8697,7380,6613,6284,7380,5538,1174,0,1014,441,
投资收益(万元),2414,981,21632,-1158,-20228,-212,-1635,54,-167,-808,410,101,244,-100,-119,-65,23,138,708,1515,389,406,497,520,138,702,284,0,
营业外收支净额(万元),4840,3314,3159,6079,6220,6130,6495,1157,1506,258,-106,--,265,-185,-78,-226,-188,384,-58,-28,-0,0,0,0,0,307,0,0,
利润总额(万元),4944,36531,52992,34282,14493,33196,34209,32422,30001,27587,25070,22790,21468,16898,16025,12563,11383,10838,9397,8868,7006,8039,7213,6198,2032,2613,1031,376,
净利润(万元),3662,27286,44830,25272,5221,23965,24323,23682,21368,19865,18038,16291,15308,13789,11463,9670,7517,6930,7872,7573,5926,6829,6121,5233,1713,2220,876,329,
净利润(扣除非经常性损益后)(万元),-1894,23268,17763,769,515,19203,19231,21803,19533,19502,17821,16233,15131,10489,11499,8536,7612,7262,7127,6054,5926,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),6282,33016,41790,45761,50001,46694,41477,44545,38319,47754,30826,37121,44255,41894,30526,21425,19603,24157,6253,21335,25639,13899,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),20069,9085,-38970,98545,10559,-9833,13688,-20354,34847,16851,-6910,3777,816,-218,-3390,945,15686,-600,-1827,7509,-3111,3088,--,--,--,--,--,--,
总资产(万元),657053,579331,585598,578227,478475,521457,522668,519829,556825,504351,394349,396186,400754,390529,355085,226117,215333,184719,185236,204749,173355,184399,175095,156898,125970,61055,38133,8257,
流动资产(万元),253280,254798,246983,267076,108595,123757,138307,124508,154569,125892,55415,50209,46769,39150,40031,40328,46924,--,0,0,0,40141,32393,26671,17112,8864,9463,5427,
总负债(万元),225518,135097,150944,176859,218671,259459,277798,292153,346596,309415,213366,229398,241845,244388,222793,105249,123261,100284,103478,127642,125033,140836,138356,124657,100581,45151,22656,1446,
流动负债(万元),213230,113217,138433,170710,214236,256520,276543,291987,346085,308670,212338,228331,238011,201573,132696,62639,80515,--,0,0,0,140836,118087,94124,67658,28243,15870,1446,
股东权益不含少数股东权益(万元),431194,443892,434312,401026,253646,256450,239859,223431,206327,191309,177640,163834,156106,146029,132265,120826,91952,84435,81758,75766,48322,43563,36739,32240,25389,15904,15477,6810,
净资产收益率加权(%),0.83,6.18,10.75,8.66,2.03,9.59,10.43,11.01,10.7,10.69,10.48,10.11,10.05,0,0,8.95,8.31,8.09,9.83,11.99,0,17.01,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
