报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.06,-0.13,0.11,0.13,0.15,0.14,0.27,0.24,0.32,0.3,0.4,0.57,0.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.68,2.52,2.66,2.47,2.28,1.99,2.01,1.65,2.05,1.65,2.44,2.54,1.62,1.54,2.23,2.18,2.32,2.8,3.72,3.22,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.27,0.39,0.48,0.47,0.62,0.56,0.52,0.43,-0.26,-0.46,0.4,0.28,0.27,0.27,--,--,--,--,--,--,
主营业务收入(万元),94408,89847,98693,107540,106722,94155,102585,95118,104241,97805,94453,465123,537238,468495,419714,367321,318092,105791,58619,59666,46319,49455,38874,39366,39422,31012,26199,--,
主营业务利润(万元),43259,38136,42724,46415,47826,41883,51328,47110,53276,51526,47477,82275,87751,82061,67355,59472,40704,15966,11251,9032,7056,6749,-103,484,1394,1565,1497,--,
营业利润(万元),4272,-5625,7647,8072,9671,7758,15207,13363,17067,18968,17360,24247,28671,30287,23834,19140,12138,3447,2906,2900,2061,1759,484,1475,1608,0,1497,--,
投资收益(万元),835,1257,664,660,1417,1574,95,172,120,141,204,3480,161,4036,-152,-1316,343,461,594,125,1,583,738,20,295,218,225,--,
营业外收支净额(万元),-82,-27,-722,33,623,1695,340,306,1518,-196,960,1179,--,-1042,2750,1299,-83,195,-14,71,-6,0,0,0,0,179,-288,--,
利润总额(万元),4191,-5651,6925,8105,10294,9453,15547,13669,18585,18771,18320,25426,29357,33334,27846,19442,12480,4103,3488,3103,2111,2287,2002,1529,1972,1999,1433,--,
净利润(万元),2945,-6888,5518,6730,7757,7135,11686,10327,14097,13139,14577,20764,16550,15601,17015,11321,7651,3176,2716,2650,1794,1936,1678,1290,1708,1735,1283,--,
净利润(扣除非经常性损益后)(万元),2298,-7522,5596,6543,7339,5866,11432,10098,12949,13311,13861,14580,16130,11790,11854,8232,7546,2972,2692,2643,1707,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),10204,4951,11349,12378,16043,8443,14011,9733,11827,16906,17604,17262,22664,20600,15813,13049,-5016,-8755,5055,3505,2919,2953,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),7033,-3580,-8127,-6666,-8934,15375,-6734,16945,-925,4531,1870,-14369,5674,307,6541,936,4035,-2332,1056,4995,2105,481,--,--,--,--,--,--,
总资产(万元),233992,228039,238018,244282,246546,221132,159142,164905,147126,139452,113809,120935,299465,255437,246677,220247,188473,136259,54743,51079,30593,28049,30525,32368,29374,20867,17794,13160,
流动资产(万元),159666,150362,145780,146101,164092,169523,111174,115631,92061,81426,73440,77718,210210,173447,176008,153706,139072,--,0,0,0,12651,14432,15922,15195,8250,6832,6787,
总负债(万元),39326,35616,35776,44325,49367,28420,26566,39407,28801,28914,16410,30177,178780,149638,158471,147244,129934,90861,23688,18857,12969,11268,14360,16546,14872,6236,4305,4029,
流动负债(万元),33274,28982,26042,37541,44629,25672,25008,38723,28186,28914,16410,30177,175030,144638,152371,137244,129934,--,0,0,0,11230,13731,12438,11951,6218,4303,3575,
股东权益不含少数股东权益(万元),195883,193367,202828,199883,195726,190542,132189,124889,117533,110538,97400,90214,83271,72746,61257,50396,39112,31459,30947,32222,17624,16781,16165,15823,14502,14631,13485,9131,
净资产收益率加权(%),1.51,-3.48,2.74,3.4,4.01,4.07,9.07,8.57,12.14,12.64,15.63,19.96,21.33,23.19,31.03,25.29,20.89,9.76,8.71,10.81,0,11.84,--,0,0,0,4.26,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
