报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.05,0.04,0.31,0.59,0.53,0.49,0,0,
每股净资产(元),--,--,--,2.98,2.4,1.87,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,0.6,0.78,0.43,--,--,
主营业务收入(万元),53553,51345,41114,34392,33576,35240,33893,25812,
主营业务利润(万元),20770,15690,12433,11353,10580,11123,9317,6289,
营业利润(万元),1867,2416,4359,5699,5491,5284,4233,2600,
投资收益(万元),-1041,16,9,--,--,-67,--,--,
营业外收支净额(万元),57,49,83,711,315,209,139,149,
利润总额(万元),1924,2466,4441,6410,5805,5493,4372,2749,
净利润(万元),1163,996,3353,5281,4773,4442,3601,2295,
净利润(扣除非经常性损益后)(万元),654,8,2558,4676,4506,4479,3490,2170,
经营活动产生的现金流量净额(万元),2575,4105,-8259,5443,6976,3827,4308,3297,
现金及现金等价物净增加额(万元),-15205,-7647,20973,2200,-1093,2337,520,2194,
总资产(万元),129589,128081,108453,43931,33407,24354,21013,15959,
流动资产(万元),55727,62461,61168,19802,15520,17124,15167,13075,
总负债(万元),65282,69098,53556,16056,10993,6868,7851,6464,
流动负债(万元),56198,55842,46601,10699,9793,5710,7735,6308,
股东权益不含少数股东权益(万元),61847,57746,50779,26848,21567,16794,12469,8862,
净资产收益率加权(%),1.98,1.91,7.82,21.82,24.89,30.84,33.76,29.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
