报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.23,0.25,0.24,0.1,0.16,0.46,0.6,1.24,0.4,0.32,0.3,0.51,0.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,0,2.81,2.44,2.3,2.27,1.59,1.28,0.54,0.35,0.62,1.07,1.26,1.31,1.01,1.21,1.97,1.85,1.83,2.02,2.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0,-0.07,0.99,0.88,0.2,0.25,0.56,0.15,-0.09,0.02,-0.01,-0.01,-0.08,0.27,0.05,--,--,--,--,--,
主营业务收入(万元),405615,409231,398061,297758,264688,330349,372430,405562,102952,77588,53361,40586,28414,24373,16061,5842,3480,5678,17367,23662,21031,26064,25886,20040,25937,27423,22009,
主营业务利润(万元),98070,100510,116129,50863,47393,77932,92430,112416,22391,13770,10098,15268,8513,7906,5248,-2008,-2384,-767,2926,3730,2098,1124,1425,264,628,2253,2203,
营业利润(万元),61437,67296,76138,24374,18659,36421,49742,55571,9567,6852,4559,9629,4786,4040,1471,-4178,-7724,-3831,1084,3969,795,-4925,1943,459,743,2297,2206,
投资收益(万元),784,614,1222,564,1183,237,--,0,--,--,--,--,--,0,-22,-89,-32,-63,-32,61,0,0,186,114,202,169,0,
营业外收支净额(万元),398,1626,-8613,1350,1022,171,561,606,-544,-45,720,1079,--,0,-67,-517,-142,-71,-73,-805,-6,0,0,0,0,0,0,
利润总额(万元),61835,68923,67526,25724,19681,36592,50303,56177,9023,6807,5278,10708,5331,4027,3282,-4784,-7821,-3929,1112,3317,1513,-3757,1878,306,482,2366,2145,
净利润(万元),52474,57278,55221,22172,17983,33199,42844,44735,7081,5655,5329,9096,4527,4027,3282,-4784,-7821,-3929,1112,3223,1513,-3757,1596,260,409,2011,1823,
净利润(扣除非经常性损益后)(万元),50768,54202,60435,20252,15559,32122,41836,19692,7489,5693,3833,8180,4064,4040,1449,-4819,-7972,-4276,746,2238,915,--,--,--,--,--,0,
经营活动产生的现金流量净额(万元),46306,52602,60919,48806,-2176,2165,46180,10587,-1232,17536,15623,3634,4411,9886,2691,-1609,367,-92,-252,-1492,4805,904,--,--,--,--,--,
现金及现金等价物净增加额(万元),-11436,11452,83045,-33291,124847,-14346,1025,61459,-13288,7980,10015,-1979,1308,-1224,1882,-166,-163,-1805,577,115,624,274,--,--,--,--,--,
总资产(万元),1089131,1013011,981194,904149,925757,630191,573491,508312,73351,62416,58561,51328,44514,41362,47465,31114,35099,39557,46287,52033,39390,66461,71233,67690,61276,56107,36245,
流动资产(万元),496573,500119,472965,408382,395881,237286,276977,223114,43252,35218,28556,16888,10060,5616,12203,12020,17802,0,--,0,0,55737,58979,55536,48542,45365,29061,
总负债(万元),310801,282904,294161,275852,313455,359296,312851,291696,23299,18954,17693,10948,16291,18564,37936,24866,24067,20507,23808,28044,21456,45019,42002,40291,34137,28838,10987,
流动负债(万元),229308,250852,267959,274975,312589,326723,308610,281135,23299,18954,17693,10590,14367,13216,27068,24492,23693,0,--,0,0,44145,39488,36897,31970,28838,10981,
股东权益不含少数股东权益(万元),760694,729913,686911,628170,612213,270845,252241,212416,50051,43462,40868,40380,28224,22798,9530,6248,11032,19049,22479,23380,17934,21442,29231,27399,27139,27269,25258,
净资产收益率加权(%),6.99,8.11,8.4,3.69,5.76,12.77,18.39,22.97,15.17,13.07,12.66,25.38,18.06,23.55,41.6,-55.37,-52.35,-18.7,5.24,15.07,0,-16.11,--,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
