报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.57,0.42,0.46,0.41,0.82,0.53,0.79,0.77,0.54,
每股净资产(元),--,--,--,--,--,3.82,3.37,2.62,1.93,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.38,0.64,0.71,0.32,
主营业务收入(万元),68025,63584,54092,37580,35021,37561,39235,37404,26975,
主营业务利润(万元),24886,20150,17159,12063,10696,8801,8202,7683,5501,
营业利润(万元),16729,11738,8433,7097,6321,4735,4803,4597,3333,
投资收益(万元),391,483,27,268,75,--,--,--,--,
营业外收支净额(万元),-57,485,94,441,438,-1110,805,772,318,
利润总额(万元),16671,12223,8526,7538,6758,3626,5607,5369,3651,
净利润(万元),14526,10562,7416,6489,5749,3182,4765,4599,3129,
净利润(扣除非经常性损益后)(万元),13695,9433,6890,5886,5377,4126,4081,3944,2864,
经营活动产生的现金流量净额(万元),14021,6787,4200,5793,6017,2295,3841,4268,1926,
现金及现金等价物净增加额(万元),140,9362,5436,6116,2590,788,-536,1327,87,
总资产(万元),97642,91352,63276,52192,46329,32116,26492,19791,14444,
流动资产(万元),59432,59779,33530,28608,24628,13546,11106,10573,8507,
总负债(万元),10788,14473,11705,6410,3098,9187,6254,4084,2842,
流动负债(万元),8174,13386,10561,5466,2222,6898,5957,3606,2166,
股东权益不含少数股东权益(万元),86597,76512,51206,45723,43231,22930,20238,15707,11602,
净资产收益率加权(%),17.98,14.86,15.38,14.72,17.42,14.77,26.63,33.86,35,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
