报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.21,0.28,0.18,0.17,0.15,0.43,0.34,0.31,0.2,0.4,0.51,0.38,0.39,0.68,
每股净资产(元),--,--,--,--,--,4.19,3.77,3.44,3.19,6.17,2.16,1.77,1.4,4.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.36,0.23,0.58,0.1,0.61,0.67,0.27,0.13,0.3,
主营业务收入(万元),445216,416879,321281,223592,219354,217398,203405,170440,63049,62788,70871,57165,45542,37383,
主营业务利润(万元),51836,54188,41686,34737,32210,40510,39552,31394,13368,14055,14588,11440,8646,5457,
营业利润(万元),14724,17038,11139,9657,4348,18932,20235,18566,9337,9421,9623,7291,5780,2391,
投资收益(万元),2368,-357,-72,-105,--,--,--,--,--,--,0,6,0,--,
营业外收支净额(万元),1386,1044,698,1475,3078,6168,529,557,338,155,-128,0,0,15,
利润总额(万元),16110,18082,11838,11131,7426,25099,20763,19123,9675,9576,9495,7170,5809,2406,
净利润(万元),13437,12182,7962,7569,6460,17955,14435,12906,8234,8177,8063,5944,4943,2045,
净利润(扣除非经常性损益后)(万元),10054,9761,6520,6416,4391,13265,14039,12440,7916,8358,8118,6040,4944,2436,
经营活动产生的现金流量净额(万元),21008,38647,31274,12665,35848,15206,9862,24500,4147,12836,10631,4296,2036,893,
现金及现金等价物净增加额(万元),114,45708,6679,-25871,19628,-8935,5696,-37172,-6960,77689,1243,227,6470,-748,
总资产(万元),691908,627138,558597,457248,453580,449891,380587,329535,160743,152271,66282,55845,48452,34449,
流动资产(万元),387310,348159,283053,196617,218919,219643,190243,161166,126778,128758,48730,42302,35646,23377,
总负债(万元),347337,351304,277621,182751,186665,239660,200876,165614,26172,22136,32180,27830,26382,22262,
流动负债(万元),301568,261793,253698,177079,176706,222557,174176,104794,26172,22136,32180,27020,23592,22262,
股东权益不含少数股东权益(万元),338544,268691,238561,232369,226106,176686,159016,145367,134571,130135,34102,28015,22070,12188,
净资产收益率加权(%),4.28,4.82,3.38,3.3,3.22,10.7,9.48,9.23,6.25,7.2,25.95,23.74,31.92,18.31,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
