报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.17,0.34,0.38,0.19,0.16,0.12,0.03,0.14,0.12,0.12,0.3,0.31,0.29,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.81,3.72,4.42,3.33,4.63,4.25,3.06,2.11,2.77,2.48,1.47,1.23,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.52,0.39,0.12,0.5,0.69,0.19,0.36,0.01,0.69,0.04,0.15,0,0,
主营业务收入(万元),530446,612739,510062,390194,348810,292071,250149,247808,296683,297244,238928,227979,199974,109655,82411,75560,49494,38193,33041,23663,14190,
主营业务利润(万元),123091,124866,82023,66060,52393,48100,40909,42648,47955,49444,45533,46143,35966,20698,16749,14675,10066,7062,5368,3649,1993,
营业利润(万元),22206,32898,30594,17545,9931,6241,2402,8796,5359,9148,11000,9324,10175,7094,5879,5573,3949,2603,2340,1586,628,
投资收益(万元),6347,4197,12898,7268,2883,1990,4208,6451,3005,949,175,-1256,-461,710,584,664,250,141,57,31,-15,
营业外收支净额(万元),190,-202,-209,-912,2105,3156,1255,-24,2529,-13,1653,1385,649,126,-44,214,-213,0,0,0,0,
利润总额(万元),22396,32695,30385,16633,12036,9396,3657,8772,7888,9135,12653,10709,10824,7930,6420,6461,4174,2864,2432,1619,751,
净利润(万元),14405,26218,25193,12383,8600,5860,1467,6948,5398,5422,9829,9149,8419,6183,5125,5663,3807,2471,2218,1348,749,
净利润(扣除非经常性损益后)(万元),8081,23947,15138,10293,7745,3857,-390,3885,3136,7547,8613,8299,7262,5792,4805,5379,3642,2137,0,0,0,
经营活动产生的现金流量净额(万元),41201,1618,-36357,24804,27906,18315,20962,50493,-23881,17924,4659,14716,13606,3698,5602,131,9129,493,1374,0,0,
现金及现金等价物净增加额(万元),31720,30087,-28453,38376,9719,21075,-31644,38079,-30943,4800,43279,-2871,11631,11068,5130,-3168,2834,6905,1440,0,0,
总资产(万元),1279970,1314593,1051395,858771,715770,582152,634413,594035,486519,485296,422256,334180,309533,182776,138240,110011,76163,64639,34731,25388,23823,
流动资产(万元),904741,918874,668568,543558,433012,319933,303380,316042,275492,326548,291014,207937,190380,99536,72925,55144,42928,0,20134,16181,0,
总负债(万元),858253,876303,663313,465834,392201,355762,413087,369509,291896,274706,219221,204975,187541,92768,89334,65768,36817,28910,20942,13818,13374,
流动负债(万元),827691,677612,490650,328884,363439,320664,264092,224229,185485,172575,195722,187825,167618,83662,72540,55520,35996,0,16568,10684,0,
股东权益不含少数股东权益(万元),398429,400816,373038,380797,310401,218668,213474,218211,173272,169485,167711,98145,90960,83374,45953,42036,36863,33057,13707,11489,10070,
净资产收益率加权(%),3.72,6.78,6.53,3.38,3.33,2.71,0.68,3.87,3.15,3.22,8.01,9.69,9.27,9.57,11.66,14.41,10.75,10.28,17.6,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
