报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.25,0.4,0.46,0.38,0.34,0.28,0.36,0.23,0.4,0.43,0.57,0.33,0.26,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.22,2.11,2.76,2.34,2.13,1.95,2.85,2.8,5.03,4.6,1.62,1.25,1.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.28,0.85,1.47,1.03,0.68,0.53,1.1,0.09,1.36,0.77,1.12,0.19,0.68,
主营业务收入(万元),936216,915357,916758,906967,838152,855368,889887,750139,709437,634494,555920,425756,334419,321068,293670,260682,263379,153224,117638,85679,80082,
主营业务利润(万元),112492,107802,109927,104049,99033,101453,107036,92898,93751,81389,67704,52479,40943,36980,35237,31388,25909,14604,12580,11345,11561,
营业利润(万元),28928,40554,34112,26832,22256,20938,26024,18662,31785,38023,30719,17624,16277,15132,15442,12653,8441,5668,4971,4546,4420,
投资收益(万元),3161,21508,5439,4255,4866,3254,3464,2130,1926,2606,4129,1974,1711,194,-37,142,104,111,96,-104,-28,
营业外收支净额(万元),5188,851,1048,1791,1509,1193,2810,1776,4073,368,-200,-74,536,-1398,-555,-499,-764,-337,0,0,0,
利润总额(万元),34117,41405,35160,28623,23765,22130,28833,20438,35857,38392,30520,17551,16813,14109,14953,12362,7815,5441,4868,4339,4238,
净利润(万元),22304,29453,26126,20412,17723,14706,18686,12134,20724,22432,18726,10841,8403,7323,8554,7156,4525,3674,3235,2868,2766,
净利润(扣除非经常性损益后)(万元),12671,15141,24869,17273,15212,13054,16305,10829,18997,22149,18792,10743,8095,7600,8224,7051,4453,3544,0,0,0,
经营活动产生的现金流量净额(万元),-20767,19376,23371,32371,40918,14207,10993,22339,14467,44416,48000,33568,22150,17364,23826,1993,14765,8401,7687,1315,0,
现金及现金等价物净增加额(万元),-20870,-10425,-16592,43973,6408,4710,-37248,3175,-10829,9908,18750,4955,-6298,19017,-23481,-2689,14643,38023,3070,640,0,
总资产(万元),601679,469872,522558,538922,497877,456860,457066,471601,396209,315586,258688,231425,201246,175095,141107,128795,121183,77807,32205,27519,24430,
流动资产(万元),252388,220057,243442,244901,206730,222568,208697,224192,194962,154335,136445,105895,95893,102300,75164,101589,101088,0,0,0,0,
总负债(万元),244911,190128,230227,237667,265098,294054,300703,328956,257664,180854,147438,136271,117192,100915,69387,59931,60688,25481,20633,18967,14969,
流动负债(万元),206149,164215,196632,198216,229070,275980,283716,311150,253234,176369,142654,131676,102342,82376,65866,59750,60339,0,0,0,0,
股东权益不含少数股东权益(万元),337412,271414,281583,289818,218117,145250,137334,122900,116006,109847,90128,76296,69385,63570,61853,60908,54683,50051,11102,8553,9461,
净资产收益率加权(%),7.38,10.64,9.12,8.22,10.89,10.36,14.36,10.18,18.81,22.4,22.61,14.88,12.63,11.76,13.94,12.39,8.46,11.81,31.81,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
