报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.74,0.18,0.78,0.67,0.62,1.04,0.86,0.66,0.47,0.42,0.31,0.39,0.32,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.21,2.91,2.52,3.82,4.55,5.27,5.4,4.82,6.25,5.53,5.16,1.97,1.77,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.26,0.4,0.07,0,0.32,0.31,1.25,0.74,1.1,0.76,0.22,0.19,0.57,--,--,
主营业务收入(万元),1126317,1935623,2647697,2164232,1806683,1594919,1335873,1116515,608051,330880,237716,172716,129406,82561,58461,55311,46448,41098,38080,35240,32878,18523,8194,
主营业务利润(万元),183506,562133,778892,626657,492287,407807,339069,275121,180808,119020,78714,46146,33330,23777,18016,16803,12693,10207,7621,7111,4387,2467,1428,
营业利润(万元),-290297,135877,483483,395772,321793,266642,217934,169703,114815,79404,57348,33378,20849,14888,10885,10383,7662,6308,4386,3900,2808,1550,958,
投资收益(万元),74060,4852,8373,6719,7215,5304,4871,4792,5615,6616,5641,5963,0,0,0,0,0,--,0,-145,0,-25,0,
营业外收支净额(万元),-54556,361,-813,2985,2471,4081,3467,-441,3227,3919,852,355,--,-40,-13,185,-36,-592,-14,-4,0,0,0,
利润总额(万元),-344853,136238,482670,398758,324264,270722,221401,169261,118042,83323,58200,33733,21896,14948,10872,10568,7626,5716,4372,3750,2807,1525,958,
净利润(万元),-364835,113519,410093,334040,275673,228588,187982,144119,100503,71552,50151,29458,14611,9989,7265,7121,5120,4383,2916,2455,2018,1267,792,
净利润(扣除非经常性损益后)(万元),-384571,102099,402784,331371,273809,226332,185300,144539,97938,68384,49522,29159,13561,9818,7045,6881,5069,4184,2925,2459,0,--,--,
经营活动产生的现金流量净额(万元),318107,-319153,184279,160319,50886,113220,167401,100835,57496,66919,11947,302,16255,6832,13313,7852,7802,5347,1569,996,3025,--,--,
现金及现金等价物净增加额(万元),-130298,-235132,681766,1145046,582474,150464,236770,-22549,356335,76947,50787,-3584,81030,66062,-4527,-1590,4009,-9023,14790,777,48,--,--,
总资产(万元),6548627,7462794,6872202,5482390,3810523,2787932,2225139,1795829,1523749,820820,621700,420859,320185,192212,79004,85397,70469,62958,51761,23123,22689,20833,17712,
流动资产(万元),4793850,5424097,5647908,4446154,2944771,2065360,1464276,1151400,945446,460823,348414,228221,212909,120818,25477,30772,28972,23823,0,0,0,9750,6151,
总负债(万元),4357734,4632791,3658705,2544077,1926679,1116059,1022100,737515,598921,328248,194514,129247,88271,76630,21645,34209,26225,23835,15251,12727,11577,13112,11358,
流动负债(万元),2218967,2603649,2560757,2002444,1387918,824801,713333,375014,204988,163264,111729,65451,87406,76630,21645,25709,26145,18835,0,0,0,13112,11358,
股东权益不含少数股东权益(万元),2181012,2819495,3203296,2911557,1876513,1671597,1202764,1058098,924629,492572,427186,291611,231914,115583,57359,51188,44244,39123,36510,10396,9357,7339,6072,
净资产收益率加权(%),-17.08,3.44,14.02,14.88,18.54,17.74,16.63,14.55,17.3,15.58,13.7,11.08,9.86,12.12,13.48,14.93,12.03,11.33,9.62,20.79,21.56,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
