报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),-0.12,0.09,0.06,0.14,0.36,0.33,0.19,0.16,0.44,0.16,0.31,0.21,-0.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.31,2.04,1.85,1.63,1.29,1.13,1.03,0.9,0.03,-0.67,-1.23,1.03,1.06,1.46,1.9,2.98,3.08,3.27,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,0.24,0.37,0.03,-0.11,0.15,0.13,0.18,0.18,0.19,0.07,0.04,0.08,-0.17,--,--,--,--,--,--,
主营业务收入(万元),244529,247177,182452,150895,164382,134322,101848,94989,72185,61319,51721,38665,24172,21359,21027,22542,24095,18247,19334,17549,13588,12105,6410,17384,13193,17718,27875,--,
主营业务利润(万元),121636,129325,85430,80269,71702,57879,45172,39011,25830,22094,16374,14086,8903,9168,10836,11734,10674,8032,7726,4924,5443,4472,-5180,1025,2733,3596,944,--,
营业利润(万元),-12313,15813,11031,15887,22184,17788,11908,7767,10516,5226,5347,4558,-3051,2950,2191,2351,2313,400,-23762,-5603,-2723,-6004,-5136,1030,3934,4067,4442,--,
投资收益(万元),47209,11166,5366,1376,2371,645,3437,-20,4489,24,2,0,--,0,0,0,0,0,-583,0,0,279,-3549,765,59,3027,93,--,
营业外收支净额(万元),-6,-1506,-452,3672,1569,2836,847,1078,942,-665,3081,1115,430,204,-28,-2,-109,0,-2793,-226,2232,--,0,0,0,0,0,--,
利润总额(万元),-12319,14307,10579,19559,23753,20623,12755,8844,11457,4562,8428,5673,-2621,3194,2462,2609,2205,1128,-26461,-5408,537,-5535,-11893,1961,3996,7016,5064,--,
净利润(万元),-15913,11957,8663,16463,19527,16278,9384,7725,9826,3352,6560,4273,-3390,2455,2174,2498,2205,1128,-26461,-5408,537,-5535,-11893,1679,3735,6382,4762,--,
净利润(扣除非经常性损益后)(万元),-62736,-67,-2412,10460,14545,11665,4346,5534,4458,4013,3983,3025,1117,2215,1903,2240,2313,400,-5575,-5408,-2309,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-19576,-50896,52648,-1773,14160,1498,18181,237,5778,5161,7884,681,-2259,3051,2632,3633,3548,3873,1349,814,1538,-3388,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-108370,-39317,40593,48910,34508,23068,10763,-25876,63302,5125,760,546,1297,1674,-318,191,-254,-4,-531,22,572,95,--,--,--,--,--,--,
总资产(万元),1077693,1033641,1054736,960729,488220,367337,347192,276151,201976,107824,84506,73456,63568,55383,50544,49356,33275,35699,39969,88558,91473,97385,92561,95311,84405,78746,58344,28615,
流动资产(万元),598223,530268,580966,651503,251438,198655,166502,167714,144947,57953,46890,38773,28528,22595,16754,14189,13198,0,0,--,0,35434,29997,34552,31026,38387,29614,16297,
总负债(万元),614630,551098,547019,397717,234560,194488,188228,127191,68753,58643,39978,32480,28170,23644,21250,22818,32577,49254,64912,67694,69961,67921,54144,45000,37237,32211,30786,9465,
流动负债(万元),462443,377956,301884,287144,144883,124614,136076,76780,57739,57473,21447,28357,20602,16261,12433,13077,15632,0,0,--,0,46859,44272,33616,26064,20793,20864,8660,
股东权益不含少数股东权益(万元),445846,460837,485400,542870,229406,162597,148478,139557,131440,43379,39091,34183,26107,22836,20818,18270,698,-13556,-24944,20864,21512,29464,38418,50311,47168,46535,27436,19150,
净资产收益率加权(%),-3.51,2.53,1.64,4.88,9.25,10.49,6.56,5.76,13.31,8.19,17.37,15.06,-14.92,11.2,11.23,28.88,-22.55,0,0,0,0,-17.2,--,0,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
