报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),1.06,0.94,1.66,1.51,0.77,0.47,0.36,0.61,0.84,0.62,0.53,
每股净资产(元),--,--,--,6.71,5.65,4.93,4.52,4.38,3.32,2.78,2.31,
每股经营活动产生的现金流量净额(元),--,--,--,1.97,1.16,0.58,0.41,0.5,0.92,0.93,0.81,
主营业务收入(万元),332096,230478,208072,167867,138754,122679,106258,94318,76074,46260,60459,
主营业务利润(万元),100994,74291,71769,58118,45676,37891,34024,31448,26492,16524,14615,
营业利润(万元),26249,26148,32937,22748,14771,10471,7093,9773,9168,5844,3852,
投资收益(万元),-16,135,375,-126,-400,296,326,139,--,--,-3,
营业外收支净额(万元),237,-7,-576,1045,1039,1081,7,510,620,285,701,
利润总额(万元),26486,26141,32361,23793,15810,11552,7100,10283,9788,6129,4552,
净利润(万元),17422,15487,17388,13235,6801,4161,3127,5213,5796,3889,3168,
净利润(扣除非经常性损益后)(万元),15538,12876,15995,12363,6713,3550,--,--,5200,3606,2610,
经营活动产生的现金流量净额(万元),20102,32576,21458,17321,10180,5093,3610,4420,7035,5841,5042,
现金及现金等价物净增加额(万元),-18995,16128,42120,1678,3371,-301,256,187,3736,1823,744,
总资产(万元),373965,311032,241632,161667,138948,114430,104868,88862,56352,43572,38314,
流动资产(万元),227378,212554,172482,106416,90824,73341,65170,55131,39115,30334,26558,
总负债(万元),245965,209079,96250,89207,79126,63094,58973,44721,26943,23435,21522,
流动负债(万元),141264,139446,73545,75602,46847,57513,40522,42910,25080,22751,18512,
股东权益不含少数股东权益(万元),103856,96581,130452,58904,49617,43295,39657,38460,25386,17364,14439,
净资产收益率加权(%),16.92,12.04,17.18,24.25,14.71,10.04,8.12,14.9,25.67,23.74,25.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
