报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.49,0.51,0.72,0.46,0.43,0.35,0.36,0.19,0.3,0.24,-0.04,0.06,0.11,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,3.66,3.61,3.33,3.28,3.08,2.89,3.03,3.07,3.05,3.2,5.3,2.29,1.56,1.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.82,0.65,0.26,0.57,0.39,0.13,0.32,-0.32,1.15,0.73,0,
主营业务收入(万元),216155,191818,178290,146748,136871,123067,114020,96944,100410,91614,66476,66833,68670,48727,44477,34884,25515,22331,17391,
主营业务利润(万元),67843,58282,60305,48893,42927,36485,31059,23180,26341,20398,9276,12678,12473,7728,10482,9999,8076,7734,4887,
营业利润(万元),36121,38805,33370,20212,18937,13998,9134,4658,8314,6662,-1603,1958,2599,-282,4901,5442,4148,4720,2357,
投资收益(万元),259,8615,-337,-457,1316,56,7,--,--,313,--,--,--,-15,-14,-14,-12,-14,-6,
营业外收支净额(万元),-1007,-446,3492,1080,436,1080,171,591,297,332,902,119,--,-104,20,5338,2505,0,0,
利润总额(万元),35114,38359,36862,21292,19373,15078,9305,5249,8611,6993,-702,2076,2838,-340,4983,10873,7087,4803,2615,
净利润(万元),30772,32797,30010,17586,16039,12337,7343,3793,5813,4718,-841,1186,2138,169,4419,8633,5018,4001,2186,
净利润(扣除非经常性损益后)(万元),10559,22801,24026,16595,14545,11250,7091,3381,5578,4260,-1608,1124,1998,39,4071,3685,0,0,0,
经营活动产生的现金流量净额(万元),16505,27656,18148,30532,18481,19747,22420,18195,15999,12695,5113,11059,7541,2550,6290,-3726,8024,0,0,
现金及现金等价物净增加额(万元),3568,-7670,1702,22467,3000,1533,617,-851,3154,-988,3929,72,321,-7447,-23553,30244,1032,0,0,
总资产(万元),417084,343606,330272,283085,231440,209111,170523,160184,148784,140867,140433,135449,116959,113274,109178,107386,49454,39315,30801,
流动资产(万元),181790,133760,148483,122850,88815,80343,67300,62233,63212,54162,49779,44877,41151,40266,41182,59745,18091,14615,12488,
总负债(万元),132905,55824,57979,42097,65624,56722,89455,87953,76068,73128,76151,67553,48710,46127,39506,40257,30991,27099,21811,
流动负债(万元),120582,50172,52770,32726,61292,44986,76997,73705,69960,66590,66562,60898,48335,45367,37629,38237,23571,15029,17911,
股东权益不含少数股东权益(万元),264764,270070,256100,227987,152637,137988,74230,65058,64102,60245,56427,59141,60023,59707,62508,60897,16060,10932,7920,
净资产收益率加权(%),11.57,12.42,12.48,10.63,11.09,10.42,10.48,5.91,9.42,8.1,-1.47,2,3.6,0.28,7.22,19.04,37.33,40.33,28.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
