报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.02,0.02,0.02,-0.13,0.02,0.06,0.06,0.07,0.13,0.1,0.14,0.43,0.38,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.56,2.6,2.59,4.96,4.64,2.05,1.81,1.65,2.68,2.33,2.17,2.71,3.32,3.36,4.19,3.66,3.49,3.43,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.12,0.13,-0.15,-1.61,-0.31,0.22,0.04,-0.16,0.38,-0.09,0.11,0.07,0.22,-0.06,--,--,--,--,
主营业务收入(万元),67764,78144,51197,70072,68375,92141,86984,83893,117583,84269,81208,69075,83561,57436,59061,43137,24702,12187,53617,43386,53282,76027,50040,55018,59087,61402,
主营业务利润(万元),13712,12640,2549,1582,5144,10101,9744,9271,10005,10115,8334,15336,11981,11164,9747,10699,8834,5475,2282,3241,4557,6470,1019,2301,1529,2893,
营业利润(万元),2637,612,-596,-8034,-2080,3920,5257,5444,5391,8484,9606,13013,16267,6312,5660,7483,7794,4136,-7751,-9380,-459,2215,2317,3023,2127,3074,
投资收益(万元),70,9,13,101,186,199,183,262,227,2213,4846,2730,10730,178,400,-269,-145,-0,-196,298,791,189,529,354,2219,911,
营业外收支净额(万元),-197,834,1770,-149,3230,1525,177,394,5955,653,2910,4977,--,-195,221,-18,-1,0,-367,-96,-95,0,0,590,--,--,
利润总额(万元),2440,1446,1174,-8182,1151,5445,5435,5838,11346,9137,12515,17991,16083,7538,6845,7819,7801,4196,-8314,-9178,286,2448,3003,4056,3761,3411,
净利润(万元),1498,1466,1428,-8208,1038,4075,4049,4272,8178,6671,9100,13733,10647,5585,5045,5033,5116,2775,-8325,-9206,229,2069,2536,3150,2950,2825,
净利润(扣除非经常性损益后)(万元),1629,623,-7682,-8154,-1524,2779,3779,3779,3875,2599,3252,8135,2736,5056,3887,4859,4175,2715,-8325,-9206,229,--,--,--,--,--,
经营活动产生的现金流量净额(万元),8666,30045,4139,-6905,-11354,-12914,-27012,-59064,72348,8474,-9940,-52121,-10161,5854,927,-4371,5657,-1390,1637,1081,3248,-845,--,--,--,--,
现金及现金等价物净增加额(万元),-46307,8681,26997,-28524,21245,152,-19748,-49004,26718,-10851,-20643,-2850,72910,2694,7383,-1942,-185,9898,-5387,3245,2567,-1647,--,--,--,--,
总资产(万元),291638,353386,359264,340358,356737,343126,313498,278845,306386,295378,275580,335972,191866,100229,102914,79864,75947,52229,35093,117688,105935,88051,88483,61603,42138,41772,
流动资产(万元),276033,342581,349223,326987,342940,329210,299338,262779,259061,239793,228802,282431,133750,72849,82138,58233,51236,0,0,0,0,13859,22082,19264,13796,18394,
总负债(万元),120554,183799,190432,172954,181126,168553,143000,112396,140978,127479,107962,175278,40557,42589,52146,33085,34018,17395,2726,74792,53966,35485,37986,28104,12645,12720,
流动负债(万元),91647,149452,163992,114328,135756,138428,107849,96286,108311,101209,47936,105183,31687,24179,41980,23070,26425,0,0,0,0,17880,21416,13656,12112,12350,
股东权益不含少数股东权益(万元),171085,169587,168832,167404,175612,174573,170498,166449,165408,167780,167497,160216,149864,54833,48609,44245,39915,34740,32367,40377,49449,50046,47977,30980,29494,29052,
净资产收益率加权(%),0.88,0.87,0.85,-4.79,0.59,2.36,2.4,2.55,5.07,4.05,5.57,8.9,12.99,10.87,10.84,12,13.71,8.22,-23.77,-20.52,0.47,--,--,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
