报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.22,0.05,0.12,0.22,0.13,0.2,0.07,0.08,0.24,0.34,0.53,0.47,0.29,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.24,3.15,4.36,4.07,3.72,3.53,3.36,3.15,3.06,2.87,1.87,2.5,3.63,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.33,0.34,1.14,0.42,0.68,0.63,0.37,0.37,0.3,0.23,0.27,0.26,0.42,--,--,
主营业务收入(万元),80526,98206,131743,100549,101010,134393,160686,165184,176558,176243,151702,275611,204467,159875,146585,100802,60373,38696,37474,20458,11639,11544,5994,4380,
主营业务利润(万元),27772,39050,30058,11398,13799,17663,17373,20934,30585,25668,22522,43521,25143,20722,22779,16093,10806,9726,9792,8285,6365,6293,2713,2045,
营业利润(万元),-65837,15114,29471,23442,12727,8209,1921,2218,11670,13625,15953,21486,11226,7054,9563,7176,5500,5626,6439,5509,4025,4324,1560,1191,
投资收益(万元),23103,17257,32333,38687,22740,13146,6152,3981,5547,7450,9893,6625,2907,1637,682,366,358,274,596,341,-19,--,0,0,
营业外收支净额(万元),-475,-1395,-920,92,740,646,916,858,321,755,427,230,--,-495,-720,-393,-99,-130,19,178,30,-128,0,--,
利润总额(万元),-66313,13719,28551,23534,13467,8856,2838,3076,11991,14380,16380,21715,11571,8398,10096,7605,6206,6235,7622,6243,4036,4196,1631,1191,
净利润(万元),-67299,14172,26122,23561,13988,8291,2773,3393,9560,13745,14245,12730,7917,6592,7373,6019,5010,5041,6968,6091,3431,3558,1387,1034,
净利润(扣除非经常性损益后)(万元),-70584,12909,24050,16802,10265,5139,2222,2561,8886,12512,11318,12875,7544,6641,7018,5859,4009,4560,6535,5698,3401,--,--,--,
经营活动产生的现金流量净额(万元),-10242,-17612,8229,-5529,6919,2442,11928,21796,5758,13316,9301,30913,11275,18432,16995,10161,9944,8083,5756,4714,2887,3139,--,--,
现金及现金等价物净增加额(万元),-38767,-29185,-40580,97507,11029,-11150,199,-14925,5085,7912,-6396,7854,4198,-4988,2196,-9962,2320,12696,263,-5698,16399,86,--,--,
总资产(万元),415906,506890,545400,337119,223588,233378,232575,221510,231082,223816,209736,211473,204720,178694,171652,132708,111419,99035,64014,55141,43714,16104,13692,--,
流动资产(万元),155344,177891,214199,164833,87170,96261,92677,77598,100458,107346,93991,90907,89125,69194,70863,60698,61321,--,0,--,29762,5981,4879,--,
总负债(万元),61905,73573,124982,166280,81658,88411,91613,78286,90206,88798,83627,91634,99998,79349,77072,43824,26280,18701,16393,11131,3760,8386,8308,--,
流动负债(万元),50292,60246,110558,147903,48407,55274,58032,74676,81090,71817,76841,76678,84293,76757,70805,40698,26112,--,0,--,3298,7436,7078,--,
股东权益不含少数股东权益(万元),354613,433740,420450,170057,140913,142565,135466,134632,131250,127742,117959,109934,100689,95448,90871,85248,82675,77515,47491,44010,39954,7718,5385,--,
净资产收益率加权(%),-17.1,3.32,7.39,15.2,9.71,5.97,2.05,2.55,7.4,11.22,12.65,12.21,8.07,0,8.44,7.19,6.13,8.8,15.38,14.24,0,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
