报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1989-12-31,
基本每股收益(元),0.18,0.2,0.21,0.18,0.13,0.09,0.1,0.09,0.13,0.13,0.05,-0.73,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.96,1.84,1.65,1.59,2.33,2.72,3.13,3.17,3.09,2.96,3.19,3.4,3.51,1.93,2.28,2.04,2.13,2.41,2.5,2.58,2.52,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.03,-0.06,-0.08,-0.01,0.28,-0.21,0.27,0.4,0.79,0.61,0.51,0.45,0.81,0.37,--,--,--,--,--,--,--,--,
主营业务收入(万元),488912,446556,420992,409384,299739,125632,113838,120573,93674,52483,56742,81695,168272,104842,318825,505430,517326,465630,405871,505565,437400,335911,311427,270347,268821,226123,158353,102404,--,--,
主营业务利润(万元),90858,81235,75804,90675,58584,19931,16571,17601,15640,6791,8059,6090,-10302,5393,-15458,68531,70907,59128,36588,88474,71743,43713,14595,7353,32482,24519,2708,491,--,--,
营业利润(万元),30381,31949,33238,30903,20871,5324,3265,7448,13736,15187,-4570,-102198,-71614,-8828,-65836,16179,20173,11956,7209,42968,32061,11827,17109,8541,33684,0,12612,886,--,--,
投资收益(万元),6957,9060,15268,6832,13943,10073,8316,13311,20829,20399,14652,-20274,6330,9512,29360,11005,8616,10809,13350,21485,22257,12091,-5991,3897,-4491,-2540,1187,11327,--,--,
营业外收支净额(万元),1072,1957,1745,6005,4552,9193,9320,4295,1429,461,8078,-1241,--,-7,5632,-541,-486,-1153,-548,-1961,-399,0,0,0,0,-4015,0,0,--,--,
利润总额(万元),31453,33906,34982,36908,25422,14517,12585,11743,15165,15648,3508,-103439,-17200,705,-29994,26774,28333,21674,20260,62528,55233,24381,33635,16626,26188,18205,11899,11092,--,--,
净利润(万元),24179,27224,27749,23772,16188,10879,11407,10722,15203,15173,5772,-85579,2660,1865,1042,12501,13511,10392,17044,30088,32327,13706,15707,1751,11833,9112,8450,10304,--,--,
净利润(扣除非经常性损益后)(万元),16773,15996,15056,2189,556,-1807,987,-7345,11895,-10776,-21610,-85378,-51080,-13072,-47088,11640,10405,10896,6738,30869,12684,--,--,--,--,--,0,--,--,--,
经营活动产生的现金流量净额(万元),30383,19310,-4232,8710,-2955,-6776,-2321,-7854,-3428,-7560,-9128,-1206,33333,-21862,24736,36784,73167,56827,43128,37524,62393,23424,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-7507,119998,-2096,-66384,10830,59908,3814,-2729,-10341,79999,13460,-58596,33209,-123704,99708,-8268,-9163,-20891,-24671,-35778,141977,-3592,--,--,--,--,--,--,--,--,
总资产(万元),612700,553823,544703,516837,458245,322496,284635,275897,277875,248471,242297,419675,527959,409669,444042,809095,797694,747860,767958,773991,701849,536983,516712,499194,435299,374645,307339,251901,203563,--,
流动资产(万元),532573,448731,331217,309537,360543,229425,155937,147829,140359,128658,51459,109371,165207,126402,224412,349198,313969,0,0,0,0,271636,257530,263699,201861,150206,108326,121829,88392,--,
总负债(万元),182536,138511,149102,129387,100263,40897,31013,33533,35415,19408,40274,204753,207197,115648,148068,407667,408441,376213,404476,385326,351881,359348,341095,351118,297827,250459,195233,162516,153081,--,
流动负债(万元),180658,133684,142611,121677,92190,36462,26588,29539,32316,17297,38312,166327,204656,112003,145028,337760,335485,0,0,0,0,282017,274540,277626,209030,137829,102693,89441,68773,--,
股东权益不含少数股东权益(万元),411986,399912,381700,351214,329279,261916,250423,239349,230457,216165,193315,186399,273578,290189,290219,293825,286764,274176,269292,286512,268987,123118,121126,108319,102917,97060,91395,89385,50482,--,
净资产收益率加权(%),5.99,6.97,7.59,6.97,5.17,4.25,4.66,4.51,6.56,7.4,3.04,-37.21,0.99,0.64,0.36,4.3,4.77,3.79,6.55,10.66,0,11.74,--,0,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
