报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.22,0.12,0.08,0.08,0.24,0.44,0.44,0.4,0.66,0.58,0.46,
每股净资产(元),--,--,--,--,--,5.59,5.18,5.29,2.72,2.06,1.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.26,0.55,0.15,0.54,0.72,0.31,
主营业务收入(万元),102508,98580,81073,56303,55523,51464,46371,29654,32195,27296,22353,
主营业务利润(万元),20873,22187,19296,15392,15988,14072,12680,8621,9887,8754,7516,
营业利润(万元),4566,3919,2120,2876,5105,4809,5158,3666,5296,4975,3833,
投资收益(万元),187,89,9,5,9,17,--,--,--,32,-2,
营业外收支净额(万元),5132,435,653,632,1191,974,789,912,1081,714,698,
利润总额(万元),9699,4354,2774,3508,6295,5783,5946,4578,6378,5689,4531,
净利润(万元),10309,5420,3276,3069,5377,4892,4969,3964,5546,4882,3844,
净利润(扣除非经常性损益后)(万元),2578,4402,2199,2531,4434,4064,3198,3188,4628,4275,3251,
经营活动产生的现金流量净额(万元),10765,-1116,13668,2910,12606,2938,6166,1633,4504,6044,2600,
现金及现金等价物净增加额(万元),-2471,12554,-2803,4244,6122,-3250,-16946,27504,-1204,4233,1840,
总资产(万元),203065,200026,148386,113293,92363,85669,73477,67339,30275,24116,18762,
流动资产(万元),101941,110594,68949,63810,49614,45709,38128,50360,17720,16173,12449,
总负债(万元),56826,63867,65157,36026,24947,23067,15463,8147,7463,6831,6387,
流动负债(万元),47392,49567,39289,24509,22838,20387,11598,7059,6467,6637,6317,
股东权益不含少数股东权益(万元),131554,123418,76575,72886,67167,62554,58014,59192,22813,17285,12375,
净资产收益率加权(%),8.12,4.77,4.4,4.47,8.31,8.11,8.02,9.67,27.66,32.92,36.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
