报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.52,0.24,0.1,0.31,0.67,0.64,0.87,0.52,0.53,0.51,0.72,0.62,0.61,0.54,
每股净资产(元),--,--,--,--,--,--,--,--,5.23,4.7,6.59,3.41,2.8,4.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.38,0.39,0.65,0.4,1.35,0.68,
主营业务收入(万元),2289639,1884886,1491978,1152949,1029493,1021104,861432,211878,210178,136451,91275,78320,45292,40996,
主营业务利润(万元),227876,160589,125939,121828,128413,118315,105202,32630,32379,21071,16870,13773,8399,8154,
营业利润(万元),87848,50276,20505,36755,45381,46748,48557,16262,15935,13125,10231,8355,7915,5085,
投资收益(万元),-10826,2,21,-235,-199,--,227,--,-75,--,-24,--,372,20,
营业外收支净额(万元),1757,-1319,620,6316,1185,703,2281,1214,232,108,284,63,--,110,
利润总额(万元),89605,48957,21125,43071,46566,47452,50838,17476,16167,13233,10515,8418,7978,5195,
净利润(万元),66068,30339,10574,31631,34679,33272,40710,10965,11118,10743,7929,6489,6386,5629,
净利润(扣除非经常性损益后)(万元),60552,29837,8393,26363,33715,32653,38578,10044,11047,10194,7710,6436,4660,4199,
经营活动产生的现金流量净额(万元),206399,-99291,59296,92332,78620,1924,-41763,11276,7893,8148,9053,4166,14177,5103,
现金及现金等价物净增加额(万元),190897,-156520,189240,47247,58185,6665,53667,-17140,6161,-21585,57673,-862,1638,-2407,
总资产(万元),2243464,1980652,1822413,1414967,1255622,1087289,898239,305106,243172,154859,144700,73890,53795,53290,
流动资产(万元),1910990,1655134,1499335,1112792,957008,799941,624313,126124,127028,87810,100306,39402,31281,34545,
总负债(万元),1321165,1281616,1151311,950496,818655,684886,527972,173715,123969,49150,49189,35630,22707,18837,
流动负债(万元),1246009,1142955,948941,873920,705594,570979,447690,98994,101843,32948,40931,32893,21439,17837,
股东权益不含少数股东权益(万元),715452,651298,630102,427903,401271,371753,343643,118763,109898,98800,92257,35855,29366,32730,
净资产收益率加权(%),9.62,4.74,2.46,7.64,8.98,9.31,15.28,9.56,10.66,11.2,16.55,19.9,20.57,18.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
