报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
基本每股收益(元),0.23,0.2,0.19,0.16,0.17,0.2,0.19,0.21,0.26,0.22,0.2,0.22,0.24,0.18,0.16,
每股净资产(元),--,--,--,--,--,--,--,--,2.28,2.11,1.8,1.7,1.63,3.82,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.07,0.38,0.55,0.25,0.31,0.02,-0.09,
主营业务收入(万元),12664772,10115753,7954379,7907836,7800945,7678452,7921493,7707674,6830228,6317586,5779039,5890864,5683359,4419398,3629221,
主营业务利润(万元),2363036,2048183,1759629,1652024,1621155,1558993,1494902,1478171,1286684,1093476,934768,1063182,999503,822473,765273,
营业利润(万元),692786,604500,537937,469937,501200,499198,431178,509552,473092,348235,291972,397457,559665,387057,350472,
投资收益(万元),42978,100394,292513,154794,224456,94317,86121,91241,100406,127548,85531,125492,196728,80750,50058,
营业外收支净额(万元),16391,11049,14927,74495,111911,62904,118557,70804,47745,64022,41845,21862,15940,21485,12924,
利润总额(万元),709177,615549,552864,544432,613111,562102,549735,580356,520837,412257,333817,419319,575605,408542,363396,
净利润(万元),350104,301653,265958,206017,212857,255449,246279,272071,331008,281950,250127,262221,289841,208714,174644,
净利润(扣除非经常性损益后)(万元),99631,190097,169680,138451,111770,215267,176282,219683,263099,181488,169482,222800,270997,184878,170944,
经营活动产生的现金流量净额(万元),1050514,94930,-752502,994939,766208,441092,717809,667213,92975,482711,693257,303013,362713,26538,-102958,
现金及现金等价物净增加额(万元),1058933,937307,-872721,-380045,1416546,284051,26607,6273,-6086,276719,211230,-31963,388238,-59276,-101630,
总资产(万元),28052359,21852187,19934576,17563391,16212366,14355056,12929271,11869954,10671506,9821184,8962608,8165788,7600588,6371978,5491237,
流动资产(万元),19920095,15172795,14435726,13378410,12864677,11123208,10142730,9177843,8391039,7681131,7007287,6370632,5933759,4941705,4393705,
总负债(万元),18893442,14488525,12862417,11798678,11249348,9812550,8658415,7801728,6905928,6370938,6056246,5382252,4885319,4051683,3394317,
流动负债(万元),16406114,11962327,11131973,10306069,9959877,9329817,8225979,7383480,6743065,6092397,5749001,5067585,4593945,3959006,3329042,
股东权益不含少数股东权益(万元),6334586,5729020,5553708,4509275,3725109,3423639,3220595,3050656,2925719,2700245,2247484,2132167,1934969,1645714,1472353,
净资产收益率加权(%),5.79,5.33,5.32,4.94,5.87,7.65,7.86,8.98,11.77,11.13,11.38,13.81,16.19,13.39,15.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
