报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.76,0.7,1,1.1,1.14,1.07,1.18,1.17,1.01,
每股净资产(元),--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.24,1,1.67,1.08,3.95,
主营业务收入(万元),243806,164926,142067,120617,122489,117211,114079,100949,82787,
主营业务利润(万元),127226,102343,92301,83195,82451,80050,76487,66282,52146,
营业利润(万元),38148,32026,31598,26189,24977,25564,27467,28563,23864,
投资收益(万元),4349,7961,4274,849,1400,979,654,642,110,
营业外收支净额(万元),29,8,29,861,3346,507,1272,1217,661,
利润总额(万元),38177,32034,31627,27050,28324,26070,28740,29780,24525,
净利润(万元),30272,28115,27307,23604,24387,22881,25196,24791,21219,
净利润(扣除非经常性损益后)(万元),26045,19838,21706,22249,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1101,9510,31742,33948,26485,21340,35759,16456,19950,
现金及现金等价物净增加额(万元),4293,6745,23748,6547,-5988,-7902,10341,-10481,13050,
总资产(万元),395444,368978,315177,178509,162644,147571,127569,95703,78508,
流动资产(万元),229176,227408,217289,90543,75404,68897,76007,64140,51946,
总负债(万元),105012,90062,58002,50244,48337,48117,40302,25997,24560,
流动负债(万元),89471,58704,46039,39377,39790,38302,34614,22861,22449,
股东权益不含少数股东权益(万元),281038,274250,257174,128264,114307,99454,87267,69706,53948,
净资产收益率加权(%),10.55,10.66,11.95,19.72,23.17,24.98,32.1,40.73,49.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
