报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.33,0.78,0.44,0.08,0.09,0.09,0.18,0.43,2.13,0.96,0.17,0.16,0.37,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.11,6.38,4,3.57,3.5,3.42,3.13,2.9,2.72,3.83,3.53,3.56,2.87,2.82,2.76,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,3.14,2.11,0.64,1.14,0.82,1.01,0.47,0.37,0.88,0.98,0.69,0.9,0.96,0.32,--,--,
主营业务收入(万元),1559523,1565627,1376804,1010094,951616,976355,973654,788154,821188,548632,369961,532870,520221,383504,307130,249588,183688,152002,126768,123538,112187,102536,111450,115760,
主营业务利润(万元),220431,373249,266018,109047,94745,84767,84923,129566,318044,150479,49333,62780,63725,52950,62953,52359,42976,31863,29923,31821,25123,22277,26708,--,
营业利润(万元),106643,266405,123827,17478,16644,20303,28436,74458,223623,67170,3312,5925,16790,11686,23104,17212,14336,10632,7848,13273,10960,10683,11936,--,
投资收益(万元),9711,19675,7174,4003,3901,7690,1339,359,2619,2214,-1805,-100,1600,1620,-53,-131,605,776,2607,2966,1951,503,0,--,
营业外收支净额(万元),-180,-4334,-2073,6280,5687,1400,2217,1663,-1047,-76,617,5546,--,-202,-1542,-414,-864,-272,-869,-745,234,0,--,--,
利润总额(万元),106463,262071,121754,23758,22331,21704,30653,76121,222576,67094,3930,11471,24082,20142,21986,16934,14195,11568,10073,15497,13146,12534,11725,--,
净利润(万元),89536,215256,93546,15123,16178,16252,25358,60228,174672,58648,9256,8747,20729,16400,19074,14749,11524,8674,10521,10957,11308,10226,11258,10359,
净利润(扣除非经常性损益后)(万元),57398,198325,88822,5433,9149,9960,21007,58092,183992,57783,6731,3088,13198,9096,19233,15224,11692,8473,9914,11552,10777,--,--,--,
经营活动产生的现金流量净额(万元),188282,318998,94839,92168,79235,62217,79510,-512,278150,129469,35571,63622,45392,55996,26380,20501,32740,36558,25449,30667,32600,9926,--,--,
现金及现金等价物净增加额(万元),-56426,51948,-699,91860,10980,-131793,114287,-137923,186285,8619,21131,-651,4164,-8487,-6062,-5556,8260,6334,2805,11856,-6136,11955,--,--,
总资产(万元),1538530,1526682,1294876,1186059,919314,895737,959684,663406,684253,473649,409896,425115,410572,376863,341108,315554,276278,253275,237038,187061,147900,133762,95232,--,
流动资产(万元),645816,758160,609083,542946,298477,287014,437921,260822,342510,154933,113993,119458,88864,78904,93734,97291,91397,--,0,0,50123,51653,25988,--,
总负债(万元),216851,238175,206681,142178,190866,167389,211757,79236,109717,214083,204103,220711,211946,196335,174279,161713,133090,121238,104026,86765,49587,46111,65088,--,
流动负债(万元),183640,213044,186828,123585,173045,153358,203141,75454,107829,157859,132807,168014,142564,118338,121212,103276,92588,--,0,0,41116,34283,26708,--,
股东权益不含少数股东权益(万元),1289189,1258502,1082470,1041552,725612,725806,745847,581785,565361,245039,198776,195011,190572,174036,161353,151422,142052,131109,132041,97897,96259,85607,28720,27032,
净资产收益率加权(%),7.05,18.08,8.82,1.89,2.24,2.21,4.29,10.57,48.24,25.95,4.7,4.56,11.36,10.07,12.28,10.09,8.23,6.36,9.5,10.86,--,17.89,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
