报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.75,0.61,1.15,0.64,0.82,0.87,0.12,0.07,-1.04,-0.9,0.15,0.22,1.26,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.12,3.16,4.14,2.99,2.87,4.61,4.69,5.9,2.51,2.12,2.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.24,-0.15,0.27,0.44,1.3,0.48,0.35,0.64,0.34,0.69,0,
主营业务收入(万元),518684,463180,437329,350460,243493,168498,69802,64419,49573,37988,40599,47992,76474,34640,26931,24506,17677,13095,9134,
主营业务利润(万元),235095,199060,244166,172161,96498,65906,19129,14318,10656,9805,13198,19677,47807,11835,7803,7946,5471,4258,3608,
营业利润(万元),107604,89112,150644,89946,37720,29929,2534,-321,-23012,-18689,3005,5560,35026,1357,3145,3992,2950,2498,2567,
投资收益(万元),3949,-24,65,63,1606,134,--,4548,-286,-207,96,234,154,-620,-530,0,0,0,0,
营业外收支净额(万元),-785,-621,2379,-481,6713,212,171,1505,-605,-776,519,-673,--,-125,-94,-131,165,0,0,
利润总额(万元),106819,88491,153023,89465,44433,30141,2706,1184,-23617,-19465,3524,4887,34874,651,2565,3952,3188,2987,2533,
净利润(万元),90347,73744,130510,70476,36057,23791,2561,1432,-23029,-19755,3037,4124,24019,194,2048,3252,2588,2607,2472,
净利润(扣除非经常性损益后)(万元),77892,71817,125406,70871,29743,23532,2336,-5118,-22569,-18979,2489,4743,23872,208,2070,2933,0,0,0,
经营活动产生的现金流量净额(万元),93724,117090,113273,85585,40196,13974,10205,2988,-5282,-3382,5859,8331,24871,3262,2412,3359,1265,0,0,
现金及现金等价物净增加额(万元),-48855,30470,63861,47598,-1725,10897,679,-5948,-1825,-7243,16453,-4678,2671,2312,-3761,7547,-1278,0,0,
总资产(万元),1106580,977488,876773,698350,454674,333469,106099,106154,116625,120143,114046,85627,88442,58236,51694,35870,19904,13196,8737,
流动资产(万元),352032,369549,365373,241052,151900,122434,49407,50913,47407,40856,48457,28521,39627,22940,18660,19216,7993,6706,4526,
总负债(万元),324409,288721,198546,308295,166617,79121,55334,58073,69673,49779,22731,28539,33587,26792,19602,4872,10473,5253,3505,
流动负债(万元),288332,239624,158663,256844,142850,75680,53614,57819,68891,40907,21999,28539,33569,26752,19602,4648,7388,5253,3505,
股东权益不含少数股东权益(万元),749956,662395,646850,352458,285808,254416,50764,48081,46652,69560,91315,57087,54855,31444,32009,30998,9431,7943,5231,
净资产收益率加权(%),12.84,11.16,27.87,22.02,13.29,34.35,5.18,3.02,-39.63,-24.67,4.54,7.39,55.22,0.61,6.54,16.09,27.98,39.57,61.98,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
