报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.3,0.18,0.3,0.36,0.28,0.7,0.42,1,0.95,1.05,0.78,
每股净资产(元),--,--,--,--,--,8.58,8.14,8.02,3.79,2.84,8.27,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.16,-0.2,0.05,0.94,0.81,2.54,
主营业务收入(万元),131113,108750,87965,65081,43625,24923,17767,16527,14273,11325,8837,
主营业务利润(万元),67204,54674,46408,33913,23562,14740,9581,10175,8581,6796,5125,
营业利润(万元),14219,3616,10161,10968,4137,3596,1760,4353,4420,3441,2071,
投资收益(万元),-218,75,-1053,3390,125,--,35,30,--,--,2,
营业外收支净额(万元),11,2,-0,549,253,292,547,218,252,9,49,
利润总额(万元),14230,3618,10160,11518,4389,3889,2307,4571,4672,3450,2120,
净利润(万元),13793,5645,8769,10125,3696,3750,2175,4290,3672,3104,1941,
净利润(扣除非经常性损益后)(万元),12911,4497,9244,7284,3473,3487,1651,3721,3481,3096,1896,
经营活动产生的现金流量净额(万元),10883,1800,-840,-2174,340,918,-1019,266,3654,3127,1927,
现金及现金等价物净增加额(万元),-2233,16435,9332,-206,23698,-28390,-2537,23107,3587,2679,4815,
总资产(万元),219479,182305,146740,115609,100627,64259,44204,43514,17791,13749,11006,
流动资产(万元),157571,125118,93352,71598,52995,45871,42082,41781,16184,12185,9361,
总负债(万元),69646,58265,38045,33449,30333,15959,2107,2041,3118,2749,4721,
流动负债(万元),51381,30324,29108,17702,11717,8356,1879,1867,3039,2661,4653,
股东权益不含少数股东权益(万元),148733,123067,107931,81310,70316,48300,42097,41474,14672,11000,6285,
净资产收益率加权(%),10.16,4.5,8.88,13.42,7.33,8.59,5.24,17.64,28.61,41.27,36.53,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
