报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.69,0.45,0.6,0.57,0.47,--,--,--,
每股净资产(元),--,--,--,2.53,2.02,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,1.21,0.67,--,--,--,
主营业务收入(万元),133203,108205,91501,67620,57893,52039,46766,27871,
主营业务利润(万元),57256,39399,32919,22857,17909,17446,14769,9204,
营业利润(万元),19213,12150,10146,8099,6429,5004,5300,2613,
投资收益(万元),504,634,455,33,66,17,--,1,
营业外收支净额(万元),-105,58,288,-26,168,310,-29,75,
利润总额(万元),19108,12208,10434,8072,6597,5314,5271,2688,
净利润(万元),15401,10183,8377,6874,5645,3743,4021,2373,
净利润(扣除非经常性损益后)(万元),13273,9127,7743,6891,5460,5003,4044,2324,
经营活动产生的现金流量净额(万元),8614,13162,22376,14542,8085,5601,5746,1339,
现金及现金等价物净增加额(万元),-4075,3146,13112,4810,1616,118,2016,-216,
总资产(万元),155890,129070,115180,49739,38504,34227,27298,19465,
流动资产(万元),76284,63595,66054,22288,18844,16443,13276,8752,
总负债(万元),60727,46277,40806,19335,14239,20108,17661,12749,
流动负债(万元),52753,42038,36959,18914,14239,16358,15661,12749,
股东权益不含少数股东权益(万元),95163,82792,74374,30401,24264,14119,9637,6716,
净资产收益率加权(%),17.29,13.05,16.03,25.32,26.8,32.78,46.08,42.92,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
