报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.11,0.03,0.44,0.48,0.1,0.09,-0.68,0.02,0.31,0.5,0.31,1.59,1.38,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.94,6.63,6.28,6.27,4.86,3.75,3.22,2.56,2.14,1.85,1.71,1.68,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.43,0.8,0.56,1.78,1.68,0.99,1.1,0.83,0.58,0.52,0,0.35,0.34,
主营业务收入(万元),1388008,1228600,975944,1300557,1277653,1233382,1139204,1115665,1229058,1140942,891920,1756204,1268697,977239,870045,648696,517664,432580,402998,327143,319692,
主营业务利润(万元),257073,186368,218030,321290,232937,135791,12970,-17031,152908,235587,147297,611544,510032,339057,338067,243585,145426,111868,99943,60392,59071,
营业利润(万元),107607,44181,148799,263723,85230,-6339,-172847,-46547,105823,196553,118669,602259,495256,306491,306202,213533,113430,79982,72108,33806,23965,
投资收益(万元),71957,52026,42609,135733,28920,29754,11706,29877,37182,21794,8885,54785,15998,-998,189,2163,533,-11733,-27204,1810,-2360,
营业外收支净额(万元),-5633,171,55871,-46128,-28760,38693,-56518,13410,16682,20587,15565,41010,42514,16628,9924,4032,1046,0,0,0,0,
利润总额(万元),101974,44352,204670,217595,56470,32355,-229364,-33137,122505,217141,134234,643268,537770,322623,316954,220112,115425,68356,46413,35507,19360,
净利润(万元),43161,10513,176634,192251,38969,31097,-229840,7374,104732,171652,106479,537301,459605,276079,271422,189207,98205,57192,35130,31180,16030,
净利润(扣除非经常性损益后)(万元),44673,6673,126625,93694,66635,5514,-187610,-43938,92331,158369,89262,519980,422082,262661,262444,185454,96951,57083,0,0,0,
经营活动产生的现金流量净额(万元),534746,223767,355748,1215767,516634,328665,155484,97811,147145,272097,190152,604867,560206,330657,367105,276268,193206,174059,148216,103892,102275,
现金及现金等价物净增加额(万元),45158,-154333,-137741,150134,-36335,53004,-136654,-9095,231496,-116041,27918,77863,60450,-51415,-10989,14937,42345,27281,-18812,-22510,47503,
总资产(万元),6584186,6341627,6038473,5802182,6837865,6575040,5884248,5786052,5158881,4071018,3392955,2992821,2360711,1701162,1325165,1152260,958455,900240,883643,814176,902210,
流动资产(万元),692763,694465,724949,897446,646590,645537,504395,646141,586118,274741,360514,314109,242009,243492,183880,184966,175978,0,--,0,0,
总负债(万元),3667426,3414407,3212284,3059874,4185545,4310267,3663060,3347496,2724721,1761871,1229169,837974,743760,454572,251546,298608,244725,284783,374929,313299,417594,
流动负债(万元),1234819,1088158,882002,726265,1002147,1357555,1111025,632297,647946,456238,322970,183376,171222,264795,104977,108182,76159,0,--,0,0,
股东权益不含少数股东权益(万元),2812474,2819162,2791964,2741309,2569721,2182900,2122737,2351714,2363882,2257855,2139457,2135402,1607152,1246590,1071122,852430,713116,614909,508448,500877,484617,
净资产收益率加权(%),1.54,0.37,6.38,6.53,0.78,1.46,-10.27,0.31,4.56,7.81,4.96,27.74,32.02,23.81,28.18,24.17,14.43,9.77,6.96,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
