报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.21,0.39,0.42,0.38,0.22,0.79,0.91,0.76,1.03,0.97,1.4,0.86,0.86,
每股净资产(元),--,--,--,--,--,--,--,--,7.03,9.59,3.3,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.18,1.08,1.88,0.82,0.83,
主营业务收入(万元),346415,286156,233973,202955,153583,175987,139310,101366,74364,45057,30861,23080,17555,
主营业务利润(万元),312698,266912,215308,186659,144992,166524,132431,95579,71056,43064,29152,21660,16237,
营业利润(万元),29037,48456,51434,24362,11493,51699,36403,26700,23234,12935,7758,4256,4578,
投资收益(万元),2251,2199,2008,1489,1045,2556,1085,--,68,--,--,-7,--,
营业外收支净额(万元),-661,-294,2298,23619,17198,14282,17078,6823,6942,4771,3216,--,--,
利润总额(万元),28376,48162,53732,47981,28691,65981,53481,33523,30175,17707,10974,6870,6445,
净利润(万元),23507,43908,47224,42310,24197,59610,48835,30875,27873,16504,10470,6356,5756,
净利润(扣除非经常性损益后)(万元),19091,40930,41181,35002,23528,57996,48078,30211,27727,17069,9730,6025,4191,
经营活动产生的现金流量净额(万元),64092,45270,59558,51823,18480,60061,66867,37020,31881,19398,14104,6154,5555,
现金及现金等价物净增加额(万元),1948,37351,-44305,56804,-30093,41059,12510,4805,-14556,141760,5843,2362,2271,
总资产(万元),616732,560575,488716,449109,308782,318557,280459,227416,210161,185776,33793,21401,17240,
流动资产(万元),295045,277015,250695,241560,181628,210983,190775,151915,145464,158914,16406,10699,9246,
总负债(万元),281822,232374,171047,146956,32825,37886,32799,19802,20101,13068,9033,5157,6216,
流动负债(万元),280931,132950,71871,48194,32527,32454,31869,19649,19858,12893,8908,4154,4089,
股东权益不含少数股东权益(万元),326923,319246,308370,296001,273904,279459,246584,207114,189695,172690,24620,16150,11009,
净资产收益率加权(%),7.47,14.14,15.77,14.85,8.83,22.84,21.31,15.74,15.62,14.99,51.36,45.68,58.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
