报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.06,0.06,-0.96,0.39,0.25,0.28,0.36,1.03,0.81,0.71,0.7,
每股净资产(元),--,--,--,--,--,8.04,5.22,7.59,3.55,2.94,1.33,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,-0.07,0.16,0.84,0.36,0.52,-0.02,
主营业务收入(万元),40910,43593,54022,81430,70767,34335,32344,38590,25741,12831,11114,
主营业务利润(万元),13802,14473,15737,24495,20240,10837,10582,14533,10505,6294,5861,
营业利润(万元),3109,2670,-39151,7013,5273,2358,4763,7791,5567,3638,3485,
投资收益(万元),3291,1605,-151,-259,-76,--,31,3,-0,--,-47,
营业外收支净额(万元),-111,5,51,2462,1028,1475,647,641,626,659,685,
利润总额(万元),2998,2675,-39100,9475,6301,3833,5410,8432,6192,4297,4170,
净利润(万元),2519,2340,-39240,6379,3956,3593,4734,7266,5250,3766,3489,
净利润(扣除非经常性损益后)(万元),78,-1301,-40821,4414,3090,2747,4511,7382,5124,3526,3372,
经营活动产生的现金流量净额(万元),21628,4284,-1061,15522,2539,-1197,2043,7258,2364,3394,-139,
现金及现金等价物净增加额(万元),6955,-10520,-10128,9774,-16174,1874,-11967,37177,-3231,7672,-311,
总资产(万元),175608,182379,183402,226680,217797,198772,93063,78714,33537,24551,14909,
流动资产(万元),73776,80875,99496,124707,122248,120108,70686,64213,25894,18673,10793,
总负债(万元),67341,76686,79396,75406,75981,61248,24207,12947,10464,5428,6262,
流动负债(万元),35373,46534,67719,66981,61083,52939,23674,12395,10303,5154,5676,
股东权益不含少数股东权益(万元),107850,105319,103435,140932,132923,129615,67901,65768,23073,19123,8647,
净资产收益率加权(%),2.36,2.24,-32.12,4.69,3.01,5.21,7.11,20.43,25.27,33.97,46.89,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
