报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.79,0.92,0.72,0.62,0.02,0.07,0.21,1.28,1.96,1.84,1.31,1.54,0.71,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,10.05,8.31,6.57,5.72,3.95,3.35,5.2,4.68,4.09,3.66,3.58,1.61,1.5,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,2.03,1.59,2.56,2.19,0.97,1.48,1.86,2.1,0.66,1.01,1.06,0.29,0,--,
主营业务收入(万元),762255,684920,633407,517954,496039,635165,846101,972298,1008063,885875,733030,689511,520434,431723,371568,247490,172249,158304,146566,127323,102623,103657,
主营业务利润(万元),174085,195511,203196,109128,76850,100701,948738,1180401,1272032,254455,204820,226420,129461,116797,99802,72734,45552,46202,43382,36890,33432,35066,
营业利润(万元),65517,50501,50185,47795,5914,3927,19009,123969,185008,171154,125713,140895,70775,62335,54013,44117,21991,21975,19678,13752,11054,15254,
投资收益(万元),-50,-538,33,32900,6953,8,8,36,253,121,-270,1805,507,365,-36,-36,8,-17,0,0,0,0,
营业外收支净额(万元),-360,12125,122,-99,230,-1247,1149,1329,3681,2998,746,-537,--,-2278,-873,-877,-136,-138,-121,0,0,-267,
利润总额(万元),65157,62626,50307,47696,6144,2680,20158,125298,188689,174152,126459,140358,70317,61061,53818,43758,22540,22257,19865,13559,10753,14987,
净利润(万元),57451,66131,51890,45167,1141,4844,15265,92219,141785,133248,94978,111223,51244,44712,40489,36358,17373,16943,16545,10314,7118,9837,
净利润(扣除非经常性损益后)(万元),57310,57726,51417,12396,1072,6042,14425,91312,138817,130490,96053,110305,51569,45354,40467,35611,17373,16664,16359,0,0,--,
经营活动产生的现金流量净额(万元),201165,101091,73226,135607,64735,78803,78716,147372,146930,114629,185187,158424,70130,106667,74772,84460,26548,40726,42497,8640,0,--,
现金及现金等价物净增加额(万元),29805,-36025,-18879,51789,377,-14578,3559,-41935,9473,-41985,39933,43794,951,-14509,-43710,31632,-11731,7508,42753,-209,0,--,
总资产(万元),1665557,1487237,1427731,1398947,1367038,1403557,1311742,1129800,1045112,898736,833857,741811,574272,501433,500639,343949,272364,218195,190259,100559,88699,70297,
流动资产(万元),228929,281632,299882,271107,219013,221554,261262,228597,286858,220729,208941,160432,99200,67552,102551,118746,77703,--,0,0,0,31994,
总负债(万元),672081,520481,509114,504756,521040,549842,475234,292458,285935,268438,343778,321932,279521,253382,286954,146137,103289,71406,46360,52110,43336,43560,
流动负债(万元),490498,460413,348428,326523,362025,369904,409911,205044,173133,170842,223746,186760,157962,175248,189670,92834,59789,--,0,0,0,43560,
股东权益不含少数股东权益(万元),986259,951136,895040,850260,798243,797019,795605,794698,726341,600414,474820,413380,285525,242070,208621,187942,164179,146789,143899,48449,45363,26737,
净资产收益率加权(%),5.95,7.16,5.95,5.48,0.14,0.61,1.94,12.15,21.42,24.83,21.77,30.87,19.18,19.98,20.63,20.86,10.62,11.12,18.86,22.49,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
