报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.1,-1.31,0.04,1.45,0.44,0.34,0.33,0.31,0.36,0.49,0.36,0.27,0.74,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.29,8.04,7.48,7.21,9.31,5.51,5.3,5.18,5.03,4.81,4.64,6.72,5.07,3.83,4.64,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.11,0.27,0.77,0.05,0.4,0.48,1.14,0.18,0.31,0.21,0.35,0.48,0.19,0.25,--,--,--,--,
主营业务收入(万元),2304044,2483298,2598939,2717434,2844728,2599372,2265014,2234268,2096205,1825751,1538774,1392803,1462589,1211741,977519,814855,669374,543967,501253,331885,166843,80621,38516,18560,15277,10487,
主营业务利润(万元),478683,494547,535350,471380,535042,505618,414144,344944,309919,269157,231898,252491,221391,160609,129867,105983,87118,79544,85504,58961,38945,19167,6336,4581,3272,--,
营业利润(万元),81081,-346002,66556,506262,193050,112942,134361,66517,85231,63148,43511,41945,65594,23590,13080,21861,16638,22278,41699,31726,20965,10503,6417,4817,3468,--,
投资收益(万元),151972,64144,115990,624888,264168,87740,115169,53598,24558,51496,33567,11572,18382,5085,5639,-382,2971,1139,22,-14,-49,501,192,99,-71,--,
营业外收支净额(万元),-1231,1766,2021,40969,44286,29376,-2762,36260,20339,8653,12808,4762,6156,2275,1157,101,-615,-200,-227,485,214,0,0,0,0,--,
利润总额(万元),79850,-344236,68577,547231,237336,142318,131599,102777,105570,71802,56319,46707,71751,37636,22691,23137,20055,25415,43297,33385,21908,11238,7250,4896,3401,--,
净利润(万元),29770,-387978,10364,430233,126159,75564,67695,60637,70743,47956,35137,25143,44075,16062,10519,11591,11334,18360,29076,23598,16085,10476,6943,4489,3144,2572,
净利润(扣除非经常性损益后)(万元),-136658,-421167,-3410,-13502,54610,61429,16285,18254,12078,19190,24995,26999,27094,8432,2538,8543,8917,18158,29140,23598,16075,--,--,--,--,--,
经营活动产生的现金流量净额(万元),204390,-52545,45345,-210513,250077,85610,86359,87233,-21900,26978,75564,4758,23809,27612,65422,10286,18096,12231,19852,18360,4942,4097,--,--,--,--,
现金及现金等价物净增加额(万元),67869,-34713,-126635,109670,351043,83274,128878,51297,-125796,25594,117961,33480,96175,33942,32765,-14772,40142,-48342,-40790,123541,31725,-2443,--,--,--,--,
总资产(万元),6194789,6360964,6359505,5761229,5686084,4972501,4256759,3370205,3017095,2486464,2138992,1808044,1741973,1265995,1084253,906413,752974,627632,606517,529058,256353,137644,78637,28213,18503,--,
流动资产(万元),3190550,3241325,3107054,3372548,3082038,2526645,2129984,1783273,1748041,1640569,1447498,1234043,1201225,878146,731140,597975,517692,0,422818,387772,0,91229,61458,19933,16370,--,
总负债(万元),4134763,4371616,3882781,3305594,3420500,3436102,2894420,2244802,2034539,1426686,1198936,964051,1043341,831998,701775,547435,395835,286856,238123,180884,98792,70651,23804,17965,9968,--,
流动负债(万元),2682105,2966428,3034404,2850934,2779268,2732171,2320806,1863074,1786638,1153341,1048344,883787,947641,781454,646530,500628,373164,0,214154,154255,0,59776,23306,16545,9649,--,
股东权益不含少数股东权益(万元),1631223,1599139,2127055,2179000,1765144,1154290,1070708,909239,853598,798670,730786,704613,556047,316825,304558,297650,289382,276264,266334,257361,131537,63619,51397,10103,8432,5713,
净资产收益率加权(%),1.84,-20.82,0.48,19.99,7.67,6.78,6.94,6.97,8.54,6.25,4.9,3.88,10.05,5.18,3.5,3.95,3.91,6.63,10.99,15.91,0,18.22,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
