报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.08,-1.03,0.14,0.21,0.5,0.39,0.25,0.08,0.68,0.68,1.48,0.6,0.57,0.55,
每股净资产(元),--,--,--,--,--,3.48,3.37,4.69,7.49,6.65,12.26,2.81,2.22,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.28,0.08,-0.27,-0.64,0.01,0.36,1.08,0.28,0.03,
主营业务收入(万元),160008,135713,123658,95399,114458,79572,45177,27233,30896,29536,24537,10760,8377,7943,
主营业务利润(万元),51604,40891,41562,35766,48203,31646,17325,9496,14283,12407,11432,5506,4271,3830,
营业利润(万元),3767,-56719,10865,2526,24125,18465,6001,777,6412,6911,6993,2748,2235,1850,
投资收益(万元),-377,-11,6391,1323,1439,-65,-9,0,--,--,--,--,0,--,
营业外收支净额(万元),810,1208,-27,8697,4942,1865,604,647,1022,872,127,27,--,-7,
利润总额(万元),4577,-55511,10839,11223,29067,20330,6605,1423,7434,7783,7119,2775,2224,1843,
净利润(万元),4268,-57667,7373,11122,26285,17472,5694,1195,7075,6938,5989,2293,2069,1660,
净利润(扣除非经常性损益后)(万元),3617,-58819,613,4259,22335,16739,5738,884,7000,6775,5881,2270,2080,1666,
经营活动产生的现金流量净额(万元),10742,6694,7401,5917,9472,14738,1773,-4231,-6717,128,1842,4145,1089,98,
现金及现金等价物净增加额(万元),25,-11759,5017,6356,-21668,9861,4862,-17898,-4274,-10008,46250,3364,1586,-123,
总资产(万元),362799,351684,409215,330480,310911,212759,95458,82016,86262,81521,71962,18327,12951,10441,
流动资产(万元),208983,199321,196513,159942,149074,113311,72591,63019,72619,69785,69405,16179,11295,8976,
总负债(万元),167085,161633,160772,113852,103633,30798,17626,9679,6856,13272,9000,7531,4437,4584,
流动负债(万元),132789,123383,142518,80417,67623,16333,17415,9468,6856,13272,9000,7531,4240,4191,
股东权益不含少数股东权益(万元),195781,189662,248442,216452,207103,182006,77875,72238,79162,68315,62962,10796,8503,5857,
净资产收益率加权(%),2.22,-26.34,3.19,5.26,13.55,15.12,7.58,1.61,9.53,10.59,28.25,23.77,29.81,33.1,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
