报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.26,-1.03,0.11,0.11,0.27,0.01,0.07,0.05,-0.29,-0.49,0.04,0.04,0.21,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.06,2.7,2.28,2.31,3.41,3.3,2.13,1.78,1.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.32,-0.42,0.54,-0.12,0.22,0.32,0.28,0.29,0.23,
主营业务收入(万元),1593557,1429309,973587,88721,131623,187393,186716,69595,65469,67695,80240,64955,40882,32939,28170,21882,14221,
主营业务利润(万元),88566,73005,62947,28303,31513,21635,23186,31233,30152,27191,22881,18766,13328,10356,7985,5963,4651,
营业利润(万元),69433,-174788,30955,23659,15104,571,1628,4630,-13275,-10838,-517,850,3962,4514,4286,3939,3091,
投资收益(万元),21630,603,574,1429,13406,-230,8537,426,7647,-42,2644,44,-37,13,13,13,91,
营业外收支净额(万元),6513,-108430,990,7771,7487,2589,2195,-88,-48,1277,985,293,--,9,0,0,0,
利润总额(万元),75946,-283218,31945,31430,22592,3160,3823,4542,-13324,-9561,468,1142,4372,4852,4351,3938,3172,
净利润(万元),68919,-271250,28255,24540,19329,569,2804,2041,-12025,-8653,681,614,2368,3397,2906,2746,2149,
净利润(扣除非经常性损益后)(万元),35984,39534,28149,8599,-3200,-7835,-10281,-13374,-17407,-9602,-2027,396,2098,3103,2763,2604,1934,
经营活动产生的现金流量净额(万元),93200,17899,33285,1571,6797,-16750,5005,1508,-13135,-8559,9239,-1964,2484,3633,2363,2390,1883,
现金及现金等价物净增加额(万元),3599,-24609,-4013,26450,5720,-2923,4431,-5989,-13855,20080,3142,906,-12944,17075,279,443,521,
总资产(万元),820047,766857,821087,711983,487171,446243,201366,195001,171224,167759,130718,123264,86403,72487,35402,30289,23663,
流动资产(万元),282234,248358,271121,197589,151012,109679,64414,71569,96123,95795,66151,64293,42130,43169,18053,16341,13624,
总负债(万元),488297,522511,286947,253332,196273,240484,133072,129266,124340,108419,88594,82418,44926,32741,15776,13923,10550,
流动负债(万元),377387,359855,203604,138611,93600,153912,116567,113681,121871,102147,79541,82341,44926,32741,15776,13923,10550,
股东权益不含少数股东权益(万元),318389,246477,530895,454967,286597,203180,65465,62444,43382,55339,38870,39364,38750,37530,17800,14895,12149,
净资产收益率加权(%),24.53,-68.62,5.55,8.17,7.53,0.85,4.38,2.83,-24.38,-22.32,1.74,1.57,6.11,17.02,17.77,20.31,19.45,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
