报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),1.09,1.04,1.03,0.65,0.85,0.45,0.44,0.74,0.95,0.98,0.77,0.39,0.33,--,0.23,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,3.95,9.22,8.56,8.3,8.12,7.54,4.73,3.83,3.19,2.93,5.22,4.85,4.62,4.56,4.26,4.07,4.01,0.36,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,0.94,1.73,2.12,1.48,0.95,0.45,1.14,0.92,1.03,0.38,1.17,0.9,0.52,0.58,0.41,0.31,0.21,0,--,--,
主营业务收入(万元),765275,668560,577573,486053,421336,365411,311938,271366,250578,210098,168634,131127,106079,86386,70562,54475,39501,29369,23758,18466,15335,13796,11312,
主营业务利润(万元),260958,236098,211227,153812,123581,104639,89448,80927,72212,69724,60850,43635,31463,29280,22310,20873,14949,10829,9636,8012,6824,6147,4407,
营业利润(万元),109932,97584,97332,59923,33396,19307,21147,26843,27678,35387,29150,14539,11659,10717,7208,8398,5806,3202,5285,4585,3846,3424,2112,
投资收益(万元),-655,-70,896,337,250,-1512,-20,-164,130,189,611,--,0,1042,-260,-471,-1010,440,729,-17,0,0,0,
营业外收支净额(万元),969,620,135,4699,4281,4482,3575,6574,9457,3892,1891,627,--,-1038,146,-808,399,327,-153,187,0,--,0,
利润总额(万元),110901,98205,97468,64622,37677,23789,24722,33417,37135,39279,31040,15166,13334,11178,7145,7119,5207,3979,5862,4756,5005,4279,2622,
净利润(万元),90150,85667,84719,53509,28009,14719,14644,24319,29842,28500,21019,10450,9067,7646,6237,5367,4148,2950,4941,4154,3601,3078,1993,
净利润(扣除非经常性损益后)(万元),83695,81843,79673,49363,24404,11223,11627,18891,21908,25345,19696,10498,7829,6855,5374,5358,3790,2248,4399,3057,0,--,--,
经营活动产生的现金流量净额(万元),129598,114386,112185,78028,57054,69929,48818,31262,14867,34884,24870,27987,10252,15924,12256,7098,7916,5518,4150,2860,0,--,--,
现金及现金等价物净增加额(万元),7698,-4264,8387,3151,10103,7165,-28000,-7108,32435,6643,4493,-3197,1624,-585,1538,-791,-5970,-6292,-16180,31519,0,--,--,
总资产(万元),990664,898020,802733,677774,619676,628221,633887,544611,402885,293369,234073,203432,160204,128928,111068,89516,77896,72588,66477,61866,21838,20572,18809,
流动资产(万元),386594,340956,291031,231965,208830,218141,217704,187081,170525,97071,68008,53781,49684,46634,41202,28395,25481,0,0,0,0,8874,6992,
总负债(万元),460925,442697,393382,327997,292945,325073,340751,259708,141092,138639,114385,104582,71461,51567,44068,25889,15467,14719,11176,7396,10247,10065,11786,
流动负债(万元),298821,362164,288263,298568,284008,268449,234932,196786,121025,92988,112784,72310,58018,44867,34535,16131,13549,0,0,0,0,8511,10002,
股东权益不含少数股东权益(万元),502984,429295,384282,325337,303899,282236,273590,267528,248485,144689,104054,86563,79642,70898,65849,62701,61927,57762,55197,54471,11591,10507,7023,
净资产收益率加权(%),19.37,21.06,24.02,16.47,9.55,5.29,5.38,9.43,16.31,22.82,22.19,12.57,11.94,11.3,9.81,8.73,0,0,9.14,15.37,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
