报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.26,0.02,0.34,0.31,0.8,0.34,0.27,0.22,0.2,0.39,0.6,0.18,1.64,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,5,--,3.83,3.82,--,--,2.67,0,0,0,0,--,0,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-4.86,-0.12,--,--,6.52,0,0,0,0,--,0,0,0,0,
主营业务收入(万元),1424954,649937,881878,758907,1154061,560906,310355,253945,231509,273751,308496,137065,477889,92188,24328,45621,37743,24897,49254,72417,25936,34659,
主营业务利润(万元),266064,66609,314848,290897,586596,251321,98357,69872,69516,119310,164603,42832,337378,44670,-6475,9615,2530,-43032,-2297,26701,9376,13537,
营业利润(万元),266064,66609,314848,290897,586596,251321,98357,69872,69516,119310,164603,42832,337378,44670,-6475,9615,2530,-43032,-2297,26701,9376,13537,
投资收益(万元),260076,286008,359036,186350,285900,162771,89041,53561,33945,36286,37217,14745,157600,3976,1158,1608,1163,1241,7237,7207,2453,583,
营业外收支净额(万元),-3110,-1282,13989,-66,5352,5242,5194,4885,4662,2873,3925,4597,26,-6876,-124,-1660,-226,-1270,0,0,0,0,
利润总额(万元),262954,65327,328837,290830,591948,256562,103551,74757,74177,122182,168527,47430,337405,37059,-6835,882,3468,-43060,6179,33806,11545,13907,
净利润(万元),176254,13535,228490,204632,416715,178159,67294,47635,43534,78722,115535,27438,203785,30693,-6843,1255,3802,-44132,1501,20069,6503,8401,
净利润(扣除非经常性损益后)(万元),163193,1333,219678,206820,413316,174859,63760,44658,40222,76401,--,--,203789,0,0,0,0,--,0,0,0,0,
经营活动产生的现金流量净额(万元),1834375,1760704,-2154547,-3220081,-138880,277748,-467111,-43742,-1070213,-27058,979394,-566789,971771,439468,-26194,-48165,-14860,-245119,0,0,0,0,
现金及现金等价物净增加额(万元),2062333,559719,-931815,-406781,1532215,1422658,79696,-90776,-1138592,198762,943890,-578517,1027769,444037,-26626,-56830,-14582,-253730,0,0,0,0,
总资产(万元),17057496,15513782,15305540,13653482,11381805,7348754,3558618,2270383,2194594,3053745,2538999,1319065,2088679,715535,245666,335430,479016,430689,877827,737470,372885,165471,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,699365,226494,301140,434121,378959,822659,689634,332919,121651,
总负债(万元),13353127,11982999,11717711,10223677,9452998,5826181,2215269,1363219,1318045,2179065,2004240,892330,1690516,633592,191238,269431,407935,361375,741634,588855,244338,121079,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,633592,191238,269431,407935,361375,741184,588404,243888,121079,
股东权益不含少数股东权益(万元),3443227,3250545,3342889,3169286,1851538,1468265,1300492,870952,842637,839593,506107,404357,385817,78314,50131,61707,66416,69315,136193,148615,128546,44392,
净资产收益率加权(%),5.25,0.41,7.03,6.89,25.32,12.88,5.87,5.56,5.2,12.96,--,--,85.66,0,0,0,0,--,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
