报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.22,0.32,0.45,0.37,0.28,0.2,0.2,0.31,0.63,0.92,1.16,1.09,0.82,0.5,
每股净资产(元),--,--,--,--,--,--,--,--,5.7,8.72,10.74,--,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.7,1.07,1.12,1.37,1.31,0.64,
主营业务收入(万元),111018,104958,97802,75183,68262,59542,53582,58226,64419,60043,48116,45089,38453,30045,
主营业务利润(万元),37561,40174,40746,29722,22127,15783,13735,19299,27983,26645,21062,17487,13688,9185,
营业利润(万元),29697,28323,29990,17927,12662,8732,7759,15177,25030,23637,16779,13644,9756,6652,
投资收益(万元),71,130,--,--,--,--,--,--,--,2,--,--,0,--,
营业外收支净额(万元),-220,-20,-47,3219,3013,2730,3547,2522,2153,455,426,2071,--,-35,
利润总额(万元),29477,28303,29943,21146,15675,11463,11306,17699,27183,24092,17205,15715,10627,6617,
净利润(万元),21917,21057,22779,15687,11728,8378,8529,13251,20605,18775,13704,12855,9654,5911,
净利润(扣除非经常性损益后)(万元),20897,19605,21029,13325,9574,6483,5943,11379,18980,18430,13366,11156,8848,5943,
经营活动产生的现金流量净额(万元),40305,35653,50606,32521,24190,20372,11892,15764,23048,21825,17622,16171,15459,7606,
现金及现金等价物净增加额(万元),24983,8831,47173,22001,7286,-15948,-50983,-18889,2949,-5804,127580,6543,3855,-2798,
总资产(万元),404581,388103,390514,260497,227119,220009,192572,195835,192659,182397,176956,46038,39550,35257,
流动资产(万元),166274,141479,136326,92424,70648,57408,72570,123456,140636,137047,141414,14444,8090,6151,
总负债(万元),25622,24594,32381,23825,19141,22848,1977,6794,3967,3862,7746,13470,11313,11363,
流动负债(万元),22787,20244,23618,11090,8759,12666,1977,6794,3966,3860,2257,10167,5219,6108,
股东权益不含少数股东权益(万元),378959,363509,358132,235403,206786,195890,189292,187292,186856,178535,169210,32567,28238,23894,
净资产收益率加权(%),5.93,5.84,6.57,7.1,5.82,4.35,4.53,7.17,11.28,10.85,37.78,39.92,36.42,25.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
