报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.16,0.3,0.24,0.14,-0.21,0.02,0.08,0.11,0.36,0.45,0.35,0.37,5.21,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.64,4.53,4.17,3.73,1.56,1.19,-7.94,-9.64,-8.43,-8.46,-8.59,2.41,2.74,0.33,1.48,1.92,1.72,1.39,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.6,--,--,0.28,-0.56,0.47,0.45,0.25,0.02,-1,0.02,0.93,-0.36,-0.3,0.1,-0.05,-0.35,--,--,--,
主营业务收入(万元),33106,38759,34343,26910,20520,33066,43782,41496,40976,34077,21692,17206,13299,1370,1664,4804,6606,3056,5083,13264,8908,12399,14474,15825,18976,
主营业务利润(万元),5581,7410,6252,4810,2461,4180,6972,5753,7080,8098,5309,4371,3284,534,677,284,629,-872,-368,-328,-257,3350,1101,1011,1359,
营业利润(万元),1700,3233,2635,1405,-2410,78,834,911,3438,5059,3116,3163,6914,-1556,-7389,-4319,-5874,-7402,-5441,-3207,-4231,407,1128,1036,1338,
投资收益(万元),662,625,643,219,--,--,--,--,--,2,13,--,5134,172,-87,-30,37,-43363,3324,4803,-294,397,-9,181,72,
营业外收支净额(万元),105,66,-21,181,107,206,196,343,583,-4,309,-65,28457,-137,-8,-68,-73,-15999,19,26,22,0,47,0,0,
利润总额(万元),1805,3299,2614,1586,-2302,284,1030,1254,4021,5055,3425,3097,35371,346,-7484,-4417,290,-66764,-2098,1623,-4503,1116,1166,1189,939,
净利润(万元),1584,2916,2295,1346,-2068,196,817,1037,3468,4332,2996,2600,34689,858,-4845,-3141,321,-66759,-1930,1605,-4503,802,991,1012,798,
净利润(扣除非经常性损益后)(万元),888,2319,1719,987,-2160,21,649,745,2973,4336,2733,2674,1363,-892,-4475,-2713,-5579,-7234,-6525,-3216,--,--,--,--,--,
经营活动产生的现金流量净额(万元),2463,-2621,2517,7297,1823,5843,2323,1603,2712,-5485,4609,3168,1742,92,-6040,94,5625,-2155,-1799,581,-306,-2126,--,--,--,
现金及现金等价物净增加额(万元),4981,1076,2901,-568,1841,5675,1620,-3974,4963,-15492,20251,3048,1304,69,-6027,111,5627,-418,423,346,23,-380,--,--,--,
总资产(万元),69331,69666,65188,58593,54505,59967,59502,61616,66489,58215,51654,18267,15007,10788,10583,17705,15366,10535,72608,57103,30995,33734,29723,24015,23990,
流动资产(万元),55674,56189,51387,44330,39276,43192,41394,42657,46805,39654,41576,14988,11289,2010,1708,8148,9668,6033,0,0,24298,25073,19377,13474,11539,
总负债(万元),18921,19659,17514,13214,10472,13865,13597,16527,22438,17631,15403,7251,6591,59267,69303,68958,66728,62663,47049,39850,28965,24732,20013,15296,16283,
流动负债(万元),18823,19520,17365,13014,10221,13563,13244,16123,21983,17044,15403,7251,6591,54709,57030,56687,55337,50392,0,0,28710,23783,18949,14896,13072,
股东权益不含少数股东权益(万元),50410,50007,47674,45379,44033,46101,45906,45088,44052,40584,36251,11016,8416,-48216,-58523,-51179,-51370,-52139,14631,16609,2030,9001,9710,8719,7707,
净资产收益率加权(%),3.15,5.97,4.93,3.01,-4.59,0.43,1.8,2.33,8.2,11.28,11.76,26.76,-388.53,0,-8.83,-6.12,-0.62,--,-12.37,17.22,--,8.84,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
