报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.06,-0.96,0.24,0.58,1.01,1.18,1.02,0.77,0.49,
每股净资产(元),--,--,--,--,4.92,4.11,3.11,2.07,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,-0.76,-0.9,0.94,0.56,--,
主营业务收入(万元),43535,34283,23955,30807,45430,51130,36715,20226,15607,
主营业务利润(万元),7640,8923,6658,10395,15431,16222,11358,7940,5457,
营业利润(万元),136,-13496,1854,4729,7244,7785,7276,5267,3933,
投资收益(万元),128,276,363,--,--,--,391,--,--,
营业外收支净额(万元),781,-42,588,132,331,736,154,289,1,
利润总额(万元),917,-13538,2442,4861,7575,8521,7430,5556,3934,
净利润(万元),742,-11675,1928,3859,6073,7059,6121,4605,2955,
净利润(扣除非经常性损益后)(万元),-1236,-12033,555,3172,5803,6436,5991,4250,2999,
经营活动产生的现金流量净额(万元),4490,-6896,-2197,-5909,-4586,-5414,5635,3359,-1400,
现金及现金等价物净增加额(万元),-5644,-4668,5175,13609,-2530,-6244,5933,1564,-871,
总资产(万元),94233,103570,96261,90752,73277,58629,56490,37186,19112,
流动资产(万元),77555,92921,90476,85177,67727,53326,51449,32035,17289,
总负债(万元),37616,48671,30400,26276,42957,33473,37498,24596,13391,
流动负债(万元),37475,48530,30259,26135,42816,33473,37498,24596,13391,
股东权益不含少数股东权益(万元),54781,53685,64741,63505,29534,24684,18683,12439,5632,
净资产收益率加权(%),1.43,-19.78,3.01,9.31,22.47,33.28,39.49,57.24,71.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
