报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.07,-0.33,-0.08,0.04,0.2,0.26,0.2,0.26,0.51,0.62,0.38,0.2,0.31,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.8,3.85,2.34,2.35,3.86,4.25,2.81,2.33,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.13,-0.01,0.37,0.04,-0.36,0.42,0.45,0.24,0.72,
主营业务收入(万元),24579,75922,160472,190060,174198,114227,82343,81702,78507,54465,44156,29585,20138,15205,13902,13371,11473,
主营业务利润(万元),-2103,10667,19396,23452,44240,34185,24675,28354,27303,20630,18575,12228,7735,5446,5546,4723,4544,
营业利润(万元),21830,-71048,-9424,6279,15392,9114,2481,9453,19838,16525,9505,3940,3060,3027,2979,2651,2227,
投资收益(万元),98110,-3952,2707,8008,2159,2012,2500,1093,6457,5115,422,100,60,-9,-71,--,0,
营业外收支净额(万元),-331,23099,521,1063,3234,7259,7451,4139,1328,705,933,167,--,-48,0,--,--,
利润总额(万元),21499,-47949,-8903,7341,18625,16372,9933,13592,21167,17230,10438,4106,3288,2975,3073,2771,2243,
净利润(万元),9444,-45224,-11531,2739,13784,13414,8535,11017,18091,13913,8215,3124,2598,2513,2522,2308,1809,
净利润(扣除非经常性损益后)(万元),-74550,-72652,-15899,196,11185,7657,2365,7929,13514,9610,7475,2976,2409,2542,2350,2206,1765,
经营活动产生的现金流量净额(万元),5560,-5201,17825,20616,45655,-3833,6986,9778,-4428,-130,7882,562,-3066,2963,2370,1268,3836,
现金及现金等价物净增加额(万元),6862,-24152,-27713,177,34472,17697,-3633,-6443,-23560,32680,2856,-3775,-7555,11985,999,1261,765,
总资产(万元),273033,486038,461285,537545,487999,353954,223352,189364,160667,136174,86573,60130,49746,39856,26436,24225,20323,
流动资产(万元),124653,248466,165396,241222,265458,191333,95882,94493,92509,91888,48367,36206,32560,31564,18525,15970,13102,
总负债(万元),119309,339854,270976,333901,287893,166851,98052,69829,49289,38881,30732,19242,13617,9150,11220,11538,9937,
流动负债(万元),118314,242582,218571,248041,255779,143781,82756,63121,49163,37259,28155,19192,13573,9150,11154,11472,7929,
股东权益不含少数股东权益(万元),148196,130978,174033,189688,188658,176584,120101,106382,98891,90487,50177,35963,36129,30101,14899,12366,10055,
净资产收益率加权(%),6.96,-29.92,-6.35,1.45,7.55,9.07,7.51,10.77,19.13,19.85,20.24,9.08,8.24,14.89,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
