报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),1.42,0.64,0.07,0.13,0.15,1.26,1.65,1.4,1.85,2.51,2.09,1.03,0.51,0.25,
每股净资产(元),--,--,--,--,--,--,--,6.85,11.22,19.56,3.96,0,0,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.61,-0.39,1.7,1.14,0.01,0.46,
主营业务收入(万元),692543,459677,318708,283383,282657,446060,370023,238403,146004,94398,68048,43942,30873,18417,
主营业务利润(万元),254870,142335,81309,71139,87429,199283,158783,100258,61618,38313,25056,14657,9047,4558,
营业利润(万元),165997,76197,7032,9991,14385,139360,111385,70770,47116,31806,20555,10715,6538,3007,
投资收益(万元),3515,9346,7430,5903,5929,6289,4359,3284,1758,47,154,132,21,46,
营业外收支净额(万元),-4235,-777,219,5713,4508,5386,3926,4709,3297,1779,910,0,0,-9,
利润总额(万元),161762,75419,7251,15704,18894,144745,115311,75479,50413,33585,21465,11296,6737,2999,
净利润(万元),136069,61524,6779,12067,14477,120025,98519,64320,42436,28192,17961,8788,4074,2027,
净利润(扣除非经常性损益后)(万元),135349,58884,885,7789,11567,117437,95558,60704,39906,26965,17414,8354,3881,2032,
经营活动产生的现金流量净额(万元),23316,4471,44397,34641,6897,45780,50970,17469,-13951,-4476,14549,9766,99,927,
现金及现金等价物净增加额(万元),44424,2570,-14650,-39015,-61857,137326,12524,-9803,-69629,148475,2325,6685,2012,1012,
总资产(万元),1651940,1191695,1037770,1005870,1039286,1118182,689092,468385,304490,239639,52605,44019,25583,17067,
流动资产(万元),1298506,897969,739623,734848,755702,870408,515338,348772,240594,226461,42182,36779,20533,14662,
总负债(万元),647944,325088,219115,199379,236788,303889,285381,152260,45581,14618,17922,24191,14007,10791,
流动负债(万元),618738,313369,211224,150693,207405,298920,281604,148920,45581,14618,17922,24191,14006,10787,
股东权益不含少数股东权益(万元),976573,841427,795268,785492,779297,788814,399986,314633,257683,224570,34015,19486,10552,5893,
净资产收益率加权(%),14.99,7.53,0.86,1.54,1.85,16.7,27.58,22.55,17.71,14.11,70.14,58.27,51.37,41.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
