报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.24,0.27,0.22,0.18,0.18,0.24,0.26,0.28,0.72,0.64,0.59,0.61,
每股净资产(元),--,--,--,--,--,--,--,--,4.32,2.06,1.81,1.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.33,0.72,0.62,0.46,
主营业务收入(万元),107865,94298,70101,48128,44614,55463,56742,63174,64700,55876,52170,51607,
主营业务利润(万元),31186,29898,22363,16683,16503,18269,17936,19854,18913,17594,14956,13306,
营业利润(万元),8112,9310,7867,5811,5649,8178,8060,9501,9948,8364,6953,6220,
投资收益(万元),1649,756,909,1019,1425,1166,783,870,912,717,584,637,
营业外收支净额(万元),-18,50,55,489,509,450,1196,457,1089,270,292,31,
利润总额(万元),8094,9360,7922,6299,6158,8628,9256,9958,11036,8635,7245,6251,
净利润(万元),7515,8402,6951,5586,5472,7605,8141,8737,9593,7419,6085,4857,
净利润(扣除非经常性损益后)(万元),7262,7985,6653,5171,5021,7222,7107,8276,8535,7189,5835,4835,
经营活动产生的现金流量净额(万元),6169,3450,3794,3152,810,5847,9547,11674,5169,8353,7238,3717,
现金及现金等价物净增加额(万元),-6769,9509,-9048,-6504,1040,10779,134,-1008,5499,-1894,2800,-286,
总资产(万元),137390,138548,110330,103035,98217,99338,97782,93888,92716,55131,51467,49951,
流动资产(万元),96582,99396,78751,70939,67136,66681,65965,64612,66339,32538,28272,27252,
总负债(万元),50808,53362,34530,27872,22408,26206,26017,24011,25335,31191,30492,39960,
流动负债(万元),48958,41379,32299,25442,19744,23279,22891,20779,23119,23247,24868,34098,
股东权益不含少数股东权益(万元),85473,84007,75576,74899,75514,73132,71765,69877,67381,23939,20976,9991,
净资产收益率加权(%),8.87,10.53,9.17,7.48,7.36,10.06,11.58,12.93,22.8,34.13,37.33,42.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
