报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.04,0.31,0.35,0.51,0.36,0.31,0.27,0.47,0.58,0.75,0.86,0.66,0.58,0.13,
每股净资产(元),--,--,3.74,4.72,2.95,2.66,3.55,4.83,6.82,9.86,3.22,2.46,3.49,1.84,
每股经营活动产生的现金流量净额(元),--,--,--,0.61,0.26,0.3,0.29,0.27,0.36,0.57,1.17,0.9,0.51,0.16,
主营业务收入(万元),114880,133760,170024,130633,104984,91864,49054,31651,24123,25214,23254,20943,19788,11681,
主营业务利润(万元),39866,50551,61420,47062,34733,28555,14580,8321,4688,4572,3953,3344,2734,1348,
营业利润(万元),1935,32311,40786,29413,20783,16813,8873,6721,4724,3630,3237,2321,2468,610,
投资收益(万元),6533,4417,7262,-116,--,88,521,750,383,--,141,--,849,89,
营业外收支净额(万元),1142,4,1161,1417,1065,1584,1379,1332,1359,1433,1324,1113,367,4,
利润总额(万元),3077,32315,41947,30830,21849,18397,10252,8053,6083,5063,4561,3434,2834,614,
净利润(万元),3409,29313,33634,24010,15884,13439,7464,6327,5248,4311,3882,2966,2625,572,
净利润(扣除非经常性损益后)(万元),-2969,28237,28818,23172,15059,12133,6339,5167,4091,3369,2635,2020,1007,484,
经营活动产生的现金流量净额(万元),19759,29782,34570,29645,11657,13441,8429,3665,3274,3414,5269,4068,1197,315,
现金及现金等价物净增加额(万元),-13686,-5141,47266,21685,-4463,-766,6293,-5050,-13860,38164,1924,2364,5219,-44,
总资产(万元),420173,396056,391264,298760,177869,156302,137745,89158,65941,66788,23625,19360,13483,7435,
流动资产(万元),211964,208407,224497,134077,98718,84643,70942,52590,45116,58725,17771,15138,10956,6572,
总负债(万元),30295,23542,27296,52458,29920,26180,26165,16761,4533,7628,9115,8281,5370,3759,
流动负债(万元),22520,18496,24023,50060,29147,24880,25379,16233,4333,7138,6556,4336,1299,3401,
股东权益不含少数股东权益(万元),378543,368854,359014,230064,132111,117352,104027,65718,61408,59160,14511,11079,8113,3489,
净资产收益率加权(%),0.91,7.98,10.02,12.85,12.76,12.18,9.81,10.03,8.7,8.47,30.61,30.91,54.67,19.03,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
