报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),3.06,1.99,1.62,1.33,1.96,1.22,1.02,0.59,0.97,1,0.95,0.17,1.12,0.23,0.26,-0.26,--,--,--,--,--,--,
每股净资产(元),19.69,16.51,15.17,14.54,14.71,12.93,10.92,10.61,8.93,9.34,8.8,6.33,8.16,2.59,1.54,0.6,--,0,0,--,--,--,
每股经营活动产生的现金流量净额(元),12.34,9.87,9.5,6.97,4.51,4.42,4.98,5.75,6.46,7.16,4.54,3.25,2.81,6.4,5.28,4.58,--,0,0,--,--,--,
主营业务收入(万元),38548900,35436300,31980900,26701400,24720200,21977800,19313700,17145100,15793400,14166200,10431300,9783500,9300800,5752600,5192400,4394400,4836729,25020,10,3279156,2690427,2549128,
主营业务利润(万元),2806700,2825500,2102300,1607200,2418000,1442200,1186800,604400,964200,1069000,954100,-74900,849600,200400,150900,-159900,-105790,-5868,-1129,1998,4343,3140,
营业利润(万元),2806700,2825500,2102300,1607200,2418000,1442200,1186800,604400,964200,1069000,954100,-74900,849600,200400,150900,-159900,105158,-5868,-1129,1998,4343,3140,
投资收益(万元),6776200,5347700,5194600,4563000,5555200,4440900,3227700,2237400,2007500,2106700,1938900,1400800,2700900,910500,619900,315900,78800,3,0,52674,38628,31488,
营业外收支净额(万元),-10100,-24700,7900,1300,13100,7800,4600,6900,75700,-2000,-3500,39400,-5300,2200,-3700,1500,-4684,0,0,-591,-1362,-2244,
利润总额(万元),2796600,2800800,2110200,1608500,2431100,1450000,1191400,611300,1039900,1067000,950600,-35500,844300,202600,147200,-158400,100474,-5874,0,54081,41609,32000,
净利润(万元),2774100,1801900,1466200,1205700,1772800,1104900,926100,507700,831300,855700,735600,133900,689300,100800,113100,-110600,44875,-5874,-1148,27127,20088,17198,
净利润(扣除非经常性损益后)(万元),2291500,1808400,1447200,1206400,1763600,1099300,923300,502700,732400,857300,739300,98400,693400,--,--,--,--,0,0,--,--,--,
经营活动产生的现金流量净额(万元),11179500,8944900,8605100,6313700,4089400,4005000,4511400,5212400,5552700,6161800,3847400,2505600,2167000,2754100,2270300,1970700,2492213,0,0,--,--,--,
现金及现金等价物净增加额(万元),442500,933500,-760900,1220400,1014900,-529300,-565500,1002400,-259400,-1267800,1266500,-1154900,1726600,256000,383900,-366500,-61478,0,0,--,--,--,
总资产(万元),152833300,133595900,117122400,102069200,92384300,82510000,72353300,68150200,57061200,47571100,39718700,31939000,30901000,20309100,16134300,12156300,9161697,58444,49339,3150668,2387777,1789726,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,5958535,52241,48609,1995592,2084380,1550001,
总负债(万元),134501300,118191100,103010500,88592900,78816100,70590500,62314700,58393300,49255700,39416000,32151400,27016200,24568900,18982500,15400900,11890400,8474900,15466,487,2833377,2069638,1460377,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,1578478,13917,487,871113,608682,1460377,
股东权益不含少数股东权益(万元),17842700,14957600,13749800,13176400,13333600,11713100,9896800,9617700,7679600,8029700,7465100,4874100,6280700,1115300,660600,259700,678087,42978,48852,317291,318139,329349,
净资产收益率加权(%),16.92,12.55,10.89,9.1,14.2,10.25,9.52,6.13,10.62,10.9,14,2.4,27.4,11.35,33.41,-33.08,--,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
