报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.44,0.92,0.72,1.06,0.57,0.86,0.86,0.64,0.55,
每股净资产(元),--,--,--,--,--,4.32,3.46,2.6,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.52,1.01,0.65,0.1,
主营业务收入(万元),166976,208729,158633,85049,36517,22501,21118,16434,15271,
主营业务利润(万元),57055,66614,49927,29767,12327,9040,7958,6668,6066,
营业利润(万元),20898,37676,25116,12659,4417,4632,4316,3645,3541,
投资收益(万元),2713,1526,1862,--,--,--,--,--,--,
营业外收支净额(万元),171,287,170,2586,2310,1059,1368,536,6,
利润总额(万元),21069,37962,25286,15245,6727,5691,5685,4181,3547,
净利润(万元),16469,32452,22092,12387,6023,5052,5034,3765,3195,
净利润(扣除非经常性损益后)(万元),14489,30239,18767,11219,4736,4785,4237,3567,3097,
经营活动产生的现金流量净额(万元),12564,7838,-4721,2846,1777,3065,5885,3791,573,
现金及现金等价物净增加额(万元),-20340,31480,33906,-2611,2486,1373,412,-520,-2276,
总资产(万元),567869,514250,315140,178833,97730,53328,39731,25102,19242,
流动资产(万元),372516,357861,217018,116381,48543,26501,24865,15429,12144,
总负债(万元),249837,213685,189905,114847,45614,28056,19511,9916,7821,
流动负债(万元),213725,200949,178827,101112,35396,18275,18550,8921,7721,
股东权益不含少数股东权益(万元),314483,296496,125340,62916,51710,25273,20221,15186,11421,
净资产收益率加权(%),4.77,13.97,16.08,21.72,15,22.21,28.44,28.3,34.73,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
