报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.82,0.72,0.95,0.53,0.75,0.38,0.27,0.32,0.3,1.18,0.72,0.63,0.5,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.67,10.99,5.36,4.68,4.38,4.06,2.19,1.87,1.68,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.22,0.4,0.26,0.47,0.02,0.63,0.47,0.37,0.2,
主营业务收入(万元),1359047,1144687,1026782,896893,582759,442445,344308,280325,253145,257350,161284,107690,88686,62309,55093,42547,29375,
主营业务利润(万元),350898,293150,270619,218504,122872,91308,74005,56212,49181,73401,49189,30127,21531,15261,14054,11221,7439,
营业利润(万元),155818,129032,101880,35337,27391,12752,486,4983,6657,27732,19160,7975,4458,5125,4329,3490,2453,
投资收益(万元),-705,2936,1584,178,160,123,69,332,-1,133,207,208,293,224,313,354,342,
营业外收支净额(万元),10738,-11201,-3455,20972,15879,10052,14624,12274,8664,8673,5057,5606,--,9,--,0,0,
利润总额(万元),166555,117831,98425,56310,43270,22805,15110,17257,15320,36405,24218,13580,9013,6314,5222,4351,2778,
净利润(万元),137997,93414,76728,40140,30030,15219,10795,12793,12147,17700,10839,9409,7507,5683,4736,3028,2224,
净利润(扣除非经常性损益后)(万元),109938,93528,74423,26503,26359,13862,8426,7556,7915,15301,10236,8903,6533,4793,4494,3048,2127,
经营活动产生的现金流量净额(万元),296956,157867,77023,108229,82295,38162,25282,13580,8772,7967,3966,7072,253,9477,5290,4127,2262,
现金及现金等价物净增加额(万元),40582,-13342,-68893,50226,10405,19455,-20314,-18018,-63785,96785,11212,-10766,-4712,26422,-915,2657,3391,
总资产(万元),2928511,2404240,2243981,2057705,799751,805526,649278,591404,463878,452615,259698,179287,138588,114063,64047,52430,33118,
流动资产(万元),1062359,928679,908658,843481,474665,490335,369224,346072,298543,313567,141460,86311,72617,64305,33414,33876,22450,
总负债(万元),1650370,1302422,1331517,1229228,491013,530933,388607,323747,223356,219656,152670,91517,69728,50724,37677,29874,12164,
流动负债(万元),1165156,890546,957375,917956,433682,466185,323385,290267,178413,163519,101244,68399,51833,23606,20805,25857,11158,
股东权益不含少数股东权益(万元),1172044,1063475,877278,799112,282882,252540,230614,238507,226658,219723,80438,70158,65690,60859,24601,20986,18799,
净资产收益率加权(%),12.35,9.29,9.23,5.55,11.34,6.22,4.47,5.51,5.49,19.81,14.36,13.85,11.84,17.78,20.69,15.16,12.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
