报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.82,0.68,0.67,0.56,0.56,0.38,0.51,0.73,0.65,
每股净资产(元),--,--,--,--,3.47,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.64,0.32,0.71,0.76,0.46,
主营业务收入(万元),53797,51831,38850,31473,29253,30554,29070,31065,31831,
主营业务利润(万元),15915,13453,11049,9396,8759,6922,7974,10169,8954,
营业利润(万元),10338,8440,7349,5863,5220,3214,4189,6646,6200,
投资收益(万元),614,935,893,314,--,--,--,--,26,
营业外收支净额(万元),-13,-17,1033,249,62,364,676,277,52,
利润总额(万元),10326,8422,8382,6112,5282,3578,4864,6923,6252,
净利润(万元),8829,7340,7212,5262,4537,3089,4146,5881,5230,
净利润(扣除非经常性损益后)(万元),8154,6385,5381,4784,4475,2767,3560,5625,5524,
经营活动产生的现金流量净额(万元),11122,5104,3598,6104,5209,2621,5737,6196,3744,
现金及现金等价物净增加额(万元),-166,-2447,1824,-4902,4636,1808,-664,-942,2022,
总资产(万元),61983,67896,65310,57569,34486,29605,27380,27028,20343,
流动资产(万元),39402,43749,43402,41013,18005,12291,9302,10095,13374,
总负债(万元),5317,6590,4806,2790,6356,6012,6876,8240,7436,
流动负债(万元),4048,5376,3560,1555,5032,4616,5544,7816,6396,
股东权益不含少数股东权益(万元),56666,61305,60503,54779,28130,23593,20505,18789,12907,
净资产收益率加权(%),15,12.04,12.49,12.57,17.54,14.01,20.07,37.11,52.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
