报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.14,0.23,0.29,0.04,-0.38,-0.42,0.17,0.36,0.48,0.27,0.25,0.46,0.62,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.42,3.02,2.83,2.65,5.11,2.87,2.46,1.97,1.69,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.33,0.29,1.03,0.53,0.76,1.08,0.85,0.68,0.73,
主营业务收入(万元),197445,205263,189396,203759,85673,94827,111904,144362,139421,102882,85438,83555,66711,64802,49252,43786,34943,
主营业务利润(万元),26654,44502,33946,25887,5181,4980,20407,36989,41136,25336,22594,31239,16676,17195,15624,11736,6515,
营业利润(万元),17702,30834,23485,1857,-12954,-14921,1560,12435,20382,11113,10512,20251,11267,10681,10260,6685,3493,
投资收益(万元),--,--,--,400,40,--,0,--,--,--,--,--,0,3,-136,-488,60,
营业外收支净额(万元),266,-676,-10,4501,-631,-257,5045,3077,158,205,163,-556,--,122,--,--,--,
利润总额(万元),17968,30158,23474,6358,-13585,-15179,6605,15512,20540,11318,10675,19695,11284,10807,9942,6185,3552,
净利润(万元),14615,23803,20641,2808,-13465,-15108,6103,12866,17289,9572,9049,16609,9668,9150,8251,5176,3001,
净利润(扣除非经常性损益后)(万元),13925,23293,17452,-5921,-12972,-14857,1173,10254,17157,9399,8912,17325,9009,9053,8212,5203,2784,
经营活动产生的现金流量净额(万元),32969,48841,48665,21339,810,-8452,4569,14300,11782,10312,36876,19088,12223,12902,10158,8119,8784,
现金及现金等价物净增加额(万元),14614,27092,-3718,566,-6297,-3633,-15320,-7782,-872,-2712,14723,6292,4947,1430,3369,2233,-2392,
总资产(万元),417811,431597,412266,443918,177314,193961,189142,174138,172800,158812,149707,134985,128201,72657,65037,55218,48953,
流动资产(万元),108098,104625,64243,74947,33290,39941,53330,67206,73874,54991,59513,63340,69443,25236,23637,17911,15484,
总负债(万元),45431,73542,78680,131669,74143,77163,57206,44755,49883,50426,48295,39972,44522,36163,35309,31355,28666,
流动负债(万元),45431,63542,78680,131669,60933,59508,50613,33319,40504,40904,34631,32165,28572,18913,30359,24955,20566,
股东权益不含少数股东权益(万元),372380,358055,333586,312248,102413,116038,131223,128717,122427,108386,101411,95013,81770,34464,29514,23663,20287,
净资产收益率加权(%),4,6.88,6.39,0.73,-12.33,-12.22,4.73,10.39,15.05,9.2,9.28,18.96,12.98,29.57,31.51,22.63,14.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
