报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),-3.37,-1.51,0.05,0.06,0.09,0.13,0.11,0.09,0.28,0.09,-0.15,-0.37,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.05,0.77,0.69,0.92,1.34,1.58,1.58,1.47,1.46,1.27,-6.36,-6.76,-6.58,0.22,2.25,2.34,2.25,2.42,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.05,0.28,0,0.45,0.27,0.32,-1.23,0.3,0.31,0.03,0.11,0.07,0.42,-1.52,--,--,--,--,
主营业务收入(万元),72117,263759,219862,115009,87989,82460,81112,73919,93472,87838,78985,145461,169728,178563,208040,229142,178253,125690,27317,53526,130776,335502,704644,348225,138852,79581,
主营业务利润(万元),-729,7290,20403,14579,11083,11726,11837,11348,13521,11783,8647,9270,9974,7426,10431,11486,9367,7364,966,-168,-246,-25467,4891,6046,3062,5199,
营业利润(万元),-91920,-74707,-1158,1317,2970,4271,3733,3622,5807,2644,1356,-10602,167,1158,4099,5558,4559,3764,-2923,-5083,-96461,-50564,5088,6259,3487,2947,
投资收益(万元),-6,32,82,517,1027,1039,746,227,--,--,--,--,0,0,0,0,0,0,0,63,-2085,123,4116,303,564,765,
营业外收支净额(万元),-585,15849,271,436,197,19,21,-371,2224,-271,-4762,-381,--,-63,-19,-18,-4,-32,-349,-148,-5,0,0,0,0,--,
利润总额(万元),-92505,-58858,-887,1753,3167,4290,3753,3252,8032,2372,-3406,-10983,128,1095,4080,5540,4555,3733,-3268,-5168,-98127,-50489,8564,6601,4130,3756,
净利润(万元),-85113,-38192,1245,1619,2341,3185,2775,2349,7089,2330,-3753,-9432,-566,116,2371,3562,3113,2080,-3427,-4705,-95698,-50241,7843,4990,2740,2513,
净利润(扣除非经常性损益后)(万元),-81972,-50799,649,2179,2042,3076,2630,2623,3237,2616,659,-9163,-1365,-750,2354,3575,3099,2617,-3082,-4620,-95686,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-5687,-38991,-10401,-164,-7629,69,5281,11125,1250,7169,86,11309,6893,6960,-26715,6415,6176,527,2242,1382,8255,-29965,--,--,--,--,
现金及现金等价物净增加额(万元),-2805,-14401,8968,5344,367,-238,-9155,5177,-1339,6885,-257,-675,2088,328,-10295,3684,3319,-377,-3533,-1595,-18330,-60893,--,--,--,--,
总资产(万元),150729,272775,307887,223834,69644,63134,62526,58318,57774,50159,49428,83998,95297,105299,115564,81048,44507,50631,47924,96171,127772,236607,326386,203440,73115,54700,
流动资产(万元),110011,169896,190038,127823,50410,45209,43591,38455,36843,30479,29778,64226,76642,86270,97193,61928,24731,0,0,0,0,216865,311317,193648,61627,43988,
总负债(万元),218378,248793,253825,186258,32914,28240,30817,29385,31190,30663,31968,60805,61393,70957,81339,49194,15721,25551,173553,226726,254819,230531,286770,171427,49211,29105,
流动负债(万元),157395,244038,170123,105102,32914,27750,30327,28894,31134,30122,31668,60805,61393,70957,81339,49194,15721,0,0,0,0,230397,286110,170769,49150,29051,
股东权益不含少数股东权益(万元),-77556,7612,45559,37209,36730,34894,31709,28934,26584,19496,17459,23193,33905,34341,34225,31855,28787,25079,-125630,-133480,-129942,4375,39275,31431,23334,25043,
净资产收益率加权(%),--,-144.32,3.29,4.39,6.54,9.57,9.15,8.46,30.77,12.71,-19.41,-33.8,-1.65,0.34,7.17,11.79,11.69,0,0,0,0,-244.78,--,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
