报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.06,-0.42,0.23,0.72,0.59,0.41,0.71,0.38,0.48,0.9,0.26,0.04,0.27,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.44,4.17,3.35,3.11,3.14,3.32,3.05,3.68,5.7,4.8,4.48,1.57,1.03,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.57,1.21,2.6,0.44,0.6,0.98,0.93,1.04,1.43,1.5,-0.06,0.91,--,--,
主营业务收入(万元),4728604,5009175,4914619,5249056,4638591,3416941,3362024,2911675,3047083,2970436,2009171,1472464,1427382,1029118,939466,806890,545007,344300,198938,179364,51242,6104,
主营业务利润(万元),448500,377743,491179,401414,432435,400666,474397,365104,330782,377846,240116,138446,165173,127577,144830,144412,86041,40715,21832,21937,8470,2340,
营业利润(万元),23099,-151947,19933,-265541,-153375,17807,85349,30134,54506,125960,38050,486,38719,44228,55671,45294,29928,16335,10555,9853,3285,1200,
投资收益(万元),16087,-8761,21737,22935,11322,9799,2657,1981,3855,3450,330,-162,0,0,558,-122,0,0,0,0,--,0,
营业外收支净额(万元),-14162,4312,760,399727,254054,39302,18130,25013,16113,10305,4310,1781,3068,-103,-135,-207,-1268,-206,-131,0,--,--,
利润总额(万元),8937,-147635,20693,134186,100679,57108,103479,55147,70619,136265,42360,2267,41787,44966,56323,45177,28833,16208,10424,9865,3285,1200,
净利润(万元),10601,-78614,43189,116197,85758,52870,91725,49477,61764,116265,33569,5705,32846,41176,49775,32144,20737,13241,8896,8165,2563,808,
净利润(扣除非经常性损益后)(万元),-97843,-187733,-9314,84360,52865,30346,74128,38287,44816,104736,29911,3937,27106,40215,49725,32177,20885,13355,9008,0,--,--,
经营活动产生的现金流量净额(万元),22638,-345379,-666277,-34983,354325,165256,247800,299454,-72844,156012,335672,56714,77140,89920,84820,43147,32875,34476,-1478,13588,-2730,--,
现金及现金等价物净增加额(万元),4191,-329615,-458684,344594,136370,77151,153583,152229,-59799,48811,257595,-2108,29588,-8467,-3873,17598,1757,-18107,46573,5950,-781,--,
总资产(万元),4385452,4749150,4451029,4921460,3890380,2686418,2367224,1956918,1473604,1553422,1237316,882093,753145,608332,481772,376544,250533,181774,137137,65141,48449,--,
流动资产(万元),2180796,2483806,2348990,3109117,2188280,1419337,1249445,969565,679856,836151,542629,238610,239919,211309,183718,197210,108295,--,0,0,28694,--,
总负债(万元),3015015,3376664,2926100,3374608,2879887,1951291,1665479,1342019,885278,1004152,794108,474181,344131,301000,201419,223095,119059,71361,34186,41568,33041,--,
流动负债(万元),2544611,2721972,2495637,3023846,2523595,1748985,1464389,1153911,791529,940909,716820,406723,320496,264146,181263,129335,114059,--,0,0,28634,--,
股东权益不含少数股东权益(万元),1295228,1285639,1387008,1379419,841549,700010,683978,598682,572258,537069,432311,400474,405198,303575,277520,152263,131156,110413,102951,23573,15408,--,
净资产收益率加权(%),0.82,-5.91,3.12,11.26,10.58,7.69,14.33,8.3,11.21,24.13,8.07,1.42,9.04,14.3,24.68,22.98,16.76,12.09,16.65,41.89,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
