报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.26,0.21,0.2,0.15,0.16,0.26,0.23,0.3,0.27,0.2,0.14,0.26,0.38,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.54,3.28,2.39,3.37,5.18,4.99,5.06,5.15,5.12,4.89,4.82,3.73,3.52,2.71,2.53,1.51,1.17,1.08,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.27,0.23,0.19,0.56,0.31,0.45,0.58,0.17,0.59,0.5,-0.34,0.72,0.09,-0.44,--,--,--,--,
主营业务收入(万元),175943,171703,163730,153522,137595,133795,146792,142179,124555,107923,74057,74781,81492,73198,60873,56312,52311,48314,43551,39074,39383,38839,34826,30409,23935,22538,
主营业务利润(万元),67024,58118,49433,49013,42549,42909,51538,47677,42891,34994,24320,27020,30188,21709,17311,18628,18618,17130,16376,15862,15120,15440,7204,5480,3665,5690,
营业利润(万元),28022,22245,22127,15947,14163,24077,17855,18278,17819,13062,8834,12249,11660,4456,3307,6337,7881,8933,8073,8897,9039,8292,7230,5567,3667,5693,
投资收益(万元),2275,2946,2229,1310,2661,14266,630,632,589,522,396,728,2369,604,722,379,-96,349,189,975,311,0,0,--,0,0,
营业外收支净额(万元),-49,801,-51,445,3912,623,1310,6122,3655,2810,1260,28,--,-63,48,660,223,0,-17,-17,367,0,0,-41,0,0,
利润总额(万元),27974,23046,22075,16392,18075,24700,19165,24401,21474,15871,10094,12277,11754,5014,4174,7501,8020,9350,8268,9862,9726,8299,8046,5527,3588,5712,
净利润(万元),20965,17205,16434,12213,13329,18485,14394,19084,17025,12431,7650,9811,8932,3233,2604,5131,5457,6463,7143,8252,8260,7037,6811,4698,3050,4855,
净利润(扣除非经常性损益后)(万元),18006,14262,14713,10823,8562,7328,13205,12929,13181,9553,6604,9366,7024,3096,1887,4535,5221,6405,7090,8262,7884,--,--,--,--,--,
经营活动产生的现金流量净额(万元),37897,29052,32087,21786,5659,-6956,7269,7184,17057,14684,10790,20744,7094,10487,13575,3979,13731,11599,-7854,14854,1769,-7996,--,--,--,--,
现金及现金等价物净增加额(万元),4772,24219,14827,-2317,-6754,14454,-22244,13112,-5844,22712,738,-3792,668,-2348,1414,7229,688,2822,-1879,9763,442,-1774,--,--,--,--,
总资产(万元),498082,480207,464317,456733,440569,432772,358864,358645,309407,282932,237172,183121,190085,240840,243163,227373,204815,188990,171364,144434,115742,98548,85468,29681,23750,19315,
流动资产(万元),345473,325245,303435,296664,285113,278430,206478,215919,180408,169682,141655,119592,125463,126159,126596,119199,103697,0,99427,--,0,63507,53234,21233,16983,12097,
总负债(万元),76629,70250,63444,64202,60035,59081,107132,114914,81694,71997,101258,54456,67386,119597,119710,101745,79462,69617,54100,61282,43058,49699,39984,19857,16138,12312,
流动负债(万元),76125,69919,62819,63294,58839,57821,106055,113627,80681,70794,90902,53863,67146,114564,108688,97711,71237,0,48272,--,0,44704,38979,16357,13188,9753,
股东权益不含少数股东权益(万元),418702,406933,397840,389467,377193,370296,248828,240832,224954,208005,133275,125621,120502,116245,117843,119894,119298,113868,112131,76736,72604,48849,45484,9824,7613,7003,
净资产收益率加权(%),5.08,4.28,4.19,3.19,3.57,6.16,5.88,8.19,7.86,6.65,5.91,8.02,7.54,2.76,2.15,4.28,4.8,5.61,7.87,0,0,14.93,--,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
