报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.26,0.08,0.18,0.19,0.11,0.1,0.1,0.1,0.03,0.26,0.08,0.23,0.54,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.28,2.79,3.18,3.43,3.84,3.5,1.65,1.55,1.61,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.31,0.35,0.76,0.53,0.63,0.26,0.28,0.51,0.22,
主营业务收入(万元),256942,222470,207065,178656,171491,164997,167567,165143,148799,166608,119954,169879,178116,154542,88572,61418,33363,
主营业务利润(万元),60379,42014,42191,37812,34673,40592,37395,35972,31911,36902,25626,26878,29620,31171,17845,15055,10576,
营业利润(万元),15266,4057,11002,8641,3277,4402,4686,2598,54,7899,2392,6487,11672,15462,7303,7988,5940,
投资收益(万元),258,606,173,-1208,-1720,-387,206,29,-468,133,-5,-8,35,97,-69,-69,0,
营业外收支净额(万元),-165,789,-12,639,2227,285,490,1287,575,642,427,-66,--,70,0,--,0,
利润总额(万元),15101,4846,10990,9280,5504,4687,5176,3885,630,8542,2818,6420,11881,15659,7405,7896,6040,
净利润(万元),13089,4195,9196,8498,4614,4115,4035,3536,857,7409,1762,4798,9486,11609,5261,6328,5328,
净利润(扣除非经常性损益后)(万元),11084,5248,6793,7159,5906,4923,3259,2161,468,6922,1470,4860,9291,11552,5180,6261,5241,
经营活动产生的现金流量净额(万元),12415,6312,18236,20678,18406,15415,10988,7785,10479,9678,17798,11278,11048,4542,3713,6691,1922,
现金及现金等价物净增加额(万元),-17722,4071,43380,-4404,13317,7104,-6150,-6257,1506,-674,5664,-8354,-7193,27949,-1426,2555,-607,
总资产(万元),302236,287187,244225,186880,183981,168563,165103,167040,160522,161128,151018,150563,138524,118883,65335,52217,29286,
流动资产(万元),199646,189030,161990,107411,112532,103389,99702,99486,94029,91091,79790,76916,87749,90487,39130,30112,18688,
总负债(万元),130662,120875,76526,61987,69307,85944,85309,88093,81927,77433,69028,70031,63507,50729,39779,27509,14971,
流动负债(万元),99538,104890,63182,54640,52121,78944,77125,82636,70538,65288,55028,70031,63507,50729,39779,27509,14971,
股东权益不含少数股东权益(万元),160877,158896,162126,118481,111492,79744,77665,76836,76625,78092,74141,72574,67818,61725,21748,20459,14131,
净资产收益率加权(%),8.35,2.62,7.24,7.43,5.22,5.2,5.27,4.64,1.09,9.73,2.4,6.83,14.69,38.18,26.59,36.59,46.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
