报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.88,0.79,0.55,0.64,0.64,0.92,0.98,0.68,0.9,1.01,0.31,0.53,0.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,6.43,6.94,6.02,5.81,5.48,4.77,3.19,2.87,2.6,3.44,3.27,3.2,2.8,2.64,3.73,3.19,1.85,1.63,1.46,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.36,1.36,1.17,0.55,0.93,0.6,0.53,0.55,0.28,0.57,0.31,0.49,0.06,0.13,--,--,--,--,--,
主营业务收入(万元),1013023,966748,839052,620062,568568,670095,655335,597572,629149,508444,311110,362817,339686,250824,174703,136790,102168,74687,52856,48508,37251,38325,44351,43490,44714,33425,38673,
主营业务利润(万元),207715,188279,159503,133778,121678,136265,126124,105626,108952,95441,51436,64720,77338,65885,42116,30998,25512,19658,12757,10089,8285,9616,5159,2314,3026,1171,2034,
营业利润(万元),88152,83108,62088,50987,43547,58975,55187,40960,47705,45176,12031,19747,42420,33935,18390,14743,11495,8624,7496,6310,4759,6126,5805,2966,3169,1446,2284,
投资收益(万元),9579,8895,5659,4329,3539,2888,1825,1448,1389,436,--,--,215,-19,-40,15,73,6,-349,449,3,60,2,121,4,1,0,
营业外收支净额(万元),2524,1360,1111,4263,7052,13197,8465,4222,3246,2440,2217,--,--,-473,19,-272,-358,-144,17,32,-124,0,0,0,--,--,--,
利润总额(万元),90676,84468,63199,55250,50599,72172,63652,45183,50951,47616,14248,21023,43909,33599,18668,14882,11291,8680,7315,6895,4761,6351,6196,4799,3107,1709,2279,
净利润(万元),65134,58264,40791,39568,39747,56902,50208,34943,38587,36213,11161,18861,32122,24674,14480,12349,9523,7386,6145,5832,4047,5412,5295,3990,2145,1158,2014,
净利润(扣除非经常性损益后)(万元),51297,44897,33751,33300,30881,43304,41462,30201,34853,33815,8871,15139,30258,24352,13970,11817,9299,7335,6003,5696,4055,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),85367,63514,86961,78324,55120,66158,66252,36503,15265,48704,41810,19649,33230,21488,16422,16852,8481,11716,6233,10004,1171,2439,--,--,--,--,--,
现金及现金等价物净增加额(万元),66064,-37468,8177,22956,36020,10949,7425,-4994,-25698,831,18460,-12770,62,32541,-1161,4514,601,-4513,-10765,24342,-3779,6402,--,--,--,--,--,
总资产(万元),793568,743792,709092,638066,573204,549628,507272,466449,433346,394734,319178,301590,286211,233949,146823,123888,105043,93925,100850,87563,63185,69115,57458,64618,42254,41512,38576,
流动资产(万元),542903,505390,497376,423793,357529,335857,308732,269102,261866,238018,181540,184799,187058,151150,82700,72980,59880,0,0,0,0,47328,39409,48385,28068,26541,25331,
总负债(万元),255599,250234,229773,187743,153176,150619,150283,149922,143577,135229,95527,85824,81957,56275,45554,34543,25213,23625,33847,22151,12628,21397,21230,33685,29564,30181,28518,
流动负债(万元),242311,197522,219226,157234,143254,141391,140119,123835,126874,129529,91410,82739,78732,52672,31809,27588,18843,0,0,0,0,21263,19312,29282,25794,26991,23205,
股东权益不含少数股东权益(万元),497147,458141,453291,430944,404066,382838,341281,301868,275492,247614,214970,207466,195744,170128,97899,88182,79830,70300,67003,65412,50557,47719,36228,30933,12690,11231,10059,
净资产收益率加权(%),13.63,12.25,9.26,9.52,10.18,15.72,15.61,12.1,14.75,15.66,5.28,9.36,17.47,19.09,15.61,14.74,12.03,10.45,9.04,9.43,0,12.11,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
