报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.07,-0.92,0.14,0.13,0.1,0.09,0.1,0.11,0.26,0.36,0.37,0.51,0.5,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,8.73,4.63,4.28,4.16,3.91,3.56,3.3,3.18,3.18,2.99,3,1.57,1.45,0.9,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.19,1.31,1.14,0.97,0.44,0.32,0.23,-0.2,0.37,0.32,0.2,0.32,0,--,
主营业务收入(万元),338355,236427,225881,212584,202797,196306,181505,157302,162463,115452,103667,89154,67391,53825,42044,28519,22570,18452,20442,17967,13884,11243,
主营业务利润(万元),40144,27374,41584,42906,37528,39811,37885,37182,30409,21230,20887,21551,15368,12091,9392,8069,7604,6101,7198,5318,4438,3844,
营业利润(万元),4715,-11857,7837,5655,4238,3738,4454,6045,6049,4951,4770,7446,7524,4951,3143,3339,3603,2965,3591,3019,1960,1402,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,-582,-261,-108,0,0,0,0,
营业外收支净额(万元),-492,-15905,-262,1002,531,907,444,304,152,89,-8,250,--,-151,59,-85,66,-53,-79,0,0,0,
利润总额(万元),4223,-27762,7575,6657,4769,4645,4898,6348,6201,5040,4762,7696,7536,4830,3205,2672,3408,2804,3512,3018,1980,1427,
净利润(万元),2258,-30303,4687,4255,3163,2957,3189,3746,4710,4697,4802,6679,6535,3926,2429,2070,2597,2142,3512,3018,1356,950,
净利润(扣除非经常性损益后)(万元),211,-16145,3483,3239,2686,2152,2799,3511,2823,4629,4877,6968,6234,4013,2238,2277,2625,2187,3591,3019,1336,--,
经营活动产生的现金流量净额(万元),77749,7478,15051,-11025,-2211,2761,4255,-7462,3554,17251,14943,12781,5777,4144,3189,-2781,5159,4447,2866,2910,0,--,
现金及现金等价物净增加额(万元),385,-1606,3835,-6792,323,-12742,-199,-29033,51702,7982,-3077,4182,961,-5444,-1688,-7402,2313,-14608,25725,5023,0,--,
总资产(万元),541166,587868,581478,565864,501437,444212,422592,358910,331398,175525,162457,150738,131286,91384,74312,67643,65731,62133,66331,37674,29290,26086,
流动资产(万元),339363,379777,365343,349232,305574,254932,237514,209274,202825,100180,84705,76653,69259,42357,41128,39828,41075,--,0,0,0,14598,
总负债(万元),348514,409634,369600,360836,300882,246869,227126,166441,142205,114581,106025,94730,79101,44592,27625,23172,21253,20277,24277,23533,16253,17997,
流动负债(万元),307713,282651,256924,245356,191823,191881,165495,125668,109080,94451,70195,71679,42843,32834,25156,23172,21253,--,0,0,0,9668,
股东权益不含少数股东权益(万元),146437,143541,178520,173388,169582,167013,165329,162893,160026,60839,56142,54681,51285,46299,46200,44471,44478,41856,42055,14141,13037,8089,
净资产收益率加权(%),1.56,-19.07,2.66,2.48,1.88,1.78,1.95,2.32,2.68,8.03,8.41,12.67,13.11,8.38,5.37,4.67,5.78,4.83,22.09,20.75,15.66,11.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
