报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.44,0.44,0.39,0.46,0.16,0.23,0.2,0.5,0.98,1.1,0.68,0.35,
每股净资产(元),--,--,--,--,--,2.82,2.63,5.07,8.73,2.99,2.23,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.29,0.19,0.55,0.72,1.33,0.57,0.42,
主营业务收入(万元),82596,81339,71147,59431,38051,28899,23483,18229,15810,14363,10344,8631,
主营业务利润(万元),32175,29515,25866,23520,14646,12741,10964,8514,7350,6804,4746,3435,
营业利润(万元),8983,9303,8639,8331,2444,3642,3108,3572,3170,3307,1965,865,
投资收益(万元),-6,-2,19,8,16,--,0,0,--,--,--,0,
营业外收支净额(万元),-28,-154,-27,817,873,433,393,760,651,450,454,304,
利润总额(万元),8955,9149,8611,9148,3317,4075,3501,4333,3821,3757,2420,1169,
净利润(万元),6471,6419,5755,6714,2392,3380,2892,3651,3378,3299,2041,1056,
净利润(扣除非经常性损益后)(万元),6163,5555,4998,6233,1641,3214,2797,3299,3170,3253,1978,1066,
经营活动产生的现金流量净额(万元),8143,8121,7231,5081,2840,4231,2732,4052,2906,4009,1719,1268,
现金及现金等价物净增加额(万元),-261,-27,-2699,-4647,260,-1542,-6494,-95,24896,1742,2112,305,
总资产(万元),96146,91815,80022,68657,58065,51901,47172,43350,39648,12801,10338,7841,
流动资产(万元),49446,48731,45857,41037,39514,33819,34665,37504,36875,10847,8571,6184,
总负债(万元),37562,29597,24615,18229,11978,9107,7784,5557,4216,3808,3644,3187,
流动负债(万元),26115,21276,22971,16935,10935,7937,6671,4925,3421,3584,3094,2637,
股东权益不含少数股东权益(万元),54754,56214,50556,46445,42864,41134,38485,37053,35432,8993,6694,4653,
净资产收益率加权(%),11.02,12.02,11.75,14.66,5.71,8.5,7.68,10.07,16.65,43.45,35.96,25.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
