报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.35,0.18,0.57,0.41,1.46,0.55,0.24,0.14,0.27,0.4,0.58,-0.27,1.52,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,4.35,3.68,3.5,3.36,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.16,-1.02,-0.42,-2.8,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),1905210,1030349,1053151,687694,1543471,549960,324394,238129,257321,309048,381143,-46695,848497,194801,32106,54736,30754,33946,48889,
主营业务利润(万元),275143,125751,410484,260343,939445,288992,109559,56257,105038,162544,244184,-145807,617288,140736,-3548,10506,-8501,-744,9473,
营业利润(万元),275143,125751,410484,260343,939445,288992,109559,56257,105038,162544,244184,-145807,617288,140736,-3548,10506,-8501,-744,9473,
投资收益(万元),341472,259345,552836,361386,950736,379809,241523,125436,115648,110831,74662,99593,306636,26523,3758,2908,14990,1391,598,
营业外收支净额(万元),10310,7380,28367,20989,10464,4377,3865,14975,11871,2670,497,11059,5361,-4524,-3020,-461,94,-58,245,
利润总额(万元),285453,133131,438851,281332,949909,293369,113424,71232,116909,165213,244681,-134748,622649,133241,-3817,6852,6583,589,10315,
净利润(万元),243508,123101,355363,231397,732522,234167,100742,60948,90863,131529,191461,-89543,430317,93615,-3169,3525,4799,589,6490,
净利润(扣除非经常性损益后)(万元),237141,117984,335030,216436,725262,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1038503,571968,-1456108,-2099029,-1375506,498812,-434959,-181080,-1198760,-135574,1182955,-981769,1158195,846241,31206,-102787,-90517,-113930,--,
现金及现金等价物净增加额(万元),1586050,-515761,-297806,-1123980,3413842,1460180,117524,-215034,-1154126,43932,1141017,-1053499,1256885,736897,115917,-131706,-53778,-108159,--,
总资产(万元),26297144,22686967,23185999,21241109,20789756,10753012,6085246,4873246,4016967,4147854,3480842,2153683,3535485,1493273,769171,497626,696986,741429,737750,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1442612,735252,463014,665755,660060,698041,
总负债(万元),20895980,17459722,17835851,17147326,17252182,8890462,4507434,3373426,2576349,3126331,2581268,1489413,2653843,1217708,587317,312603,478208,625603,618321,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1215982,587317,312603,478208,625603,618321,
股东权益不含少数股东权益(万元),5396552,5173948,5298550,4048290,3495812,1835313,1555030,1475018,1440618,1021523,899574,664270,881643,275565,181854,185023,218778,115826,119429,
净资产收益率加权(%),4.61,2.37,8.62,6.25,25.11,13.81,6.65,4.18,8.67,13.92,24.69,-12.1,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
