报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.22,0.09,0.17,0.2,0.71,0.29,0.14,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,3.79,--,--,2.43,2.14,--,--,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,-0.43,-1.25,0.16,1.26,-0.4,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),220178,123393,138456,149961,300007,142128,101494,85603,90633,126001,157539,108048,224725,41336,-944,13926,10089,16639,20609,
主营业务利润(万元),95442,31140,53972,64364,189147,72505,37850,23509,26392,60890,93331,61012,167855,19050,-9494,4174,-161,979,7791,
营业利润(万元),95442,31140,53972,64364,189147,72505,37850,23509,26392,60890,93331,61012,167855,19050,-9494,4174,-161,979,7791,
投资收益(万元),21257,31065,25012,27995,74164,27664,12646,7301,-2136,10326,17007,33340,76510,1708,2692,2061,1961,2272,1857,
营业外收支净额(万元),-831,-361,382,479,-1552,2564,111,512,2294,427,68,437,-235,-68,-5,56,33,-28,65,
利润总额(万元),94611,30779,54354,64843,187594,75068,37961,24022,28687,61317,93399,61449,167619,18420,1245,1031,1832,3224,9712,
净利润(万元),70981,23178,41060,49356,141303,55444,27093,17505,18879,43079,69468,46012,112627,10688,521,651,861,1995,6232,
净利润(扣除非经常性损益后)(万元),71080,21770,40674,48444,142047,53525,27010,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),97256,56861,-105672,-309746,31438,239448,-76133,24390,-244682,-286270,606279,-417367,699506,272338,-682,--,--,--,--,
现金及现金等价物净增加额(万元),385148,-29528,-299802,-569202,728013,422516,-115221,-58588,-267612,-327547,598631,-418717,684333,309914,3525,--,--,--,--,
总资产(万元),3605861,2477514,2350155,2685837,4291534,2329638,1094855,1126843,956314,1144568,1445061,852433,1326805,493066,170974,191260,232947,262338,236323,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,469010,144418,161133,204252,234077,215130,
总负债(万元),2485374,1407287,1410129,1757833,3364090,1863550,683981,731978,583492,779267,1087436,553740,1085910,374318,99427,120069,161487,190839,189247,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,374318,99427,120069,161487,190839,189247,
股东权益不含少数股东权益(万元),1109215,1059341,936663,924803,924529,461269,406158,390316,371123,363672,356043,297109,239279,118748,71547,71191,71460,71499,47076,
净资产收益率加权(%),6.55,2.32,4.42,5.36,24.24,13.52,7.23,--,--,--,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
