报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),0.55,0.31,0.13,0.25,0.37,0.41,0.32,0.23,0.21,0.21,0.28,0.23,0.28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.11,2.49,2.28,2.09,2.84,2.63,2.6,2.57,2.53,2.45,2.43,2.43,2.4,2.38,2.16,2.62,2.99,3.43,2,1.66,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.49,-5.47,-1.14,0.02,0.33,0.31,0.28,0.27,0.39,1.16,0.4,0.52,0.13,0.56,--,--,--,--,--,--,--,
主营业务收入(万元),91764,81182,95607,107059,110281,105180,123402,122527,129764,117896,111056,131204,153173,135442,131037,119488,111758,113197,101484,92848,82743,103716,91428,88209,93557,81241,69323,38458,24512,
主营业务利润(万元),22019,22456,23988,26227,28437,26264,26888,25774,26471,25159,24574,25782,24096,18088,15066,14211,13600,16494,16116,16074,14723,17405,5013,4473,4881,5136,3767,1866,747,
营业利润(万元),26053,15475,8473,10701,15099,19182,14649,8980,10204,10573,13663,9933,12720,5049,3907,4312,3162,6111,5682,6468,5475,6351,6310,6135,6045,0,3947,1913,785,
投资收益(万元),7546,5043,-3517,823,3488,4515,13282,496,356,1603,4312,2217,1864,1237,661,410,552,231,240,726,2420,1847,488,879,41,286,3,0,-3,
营业外收支净额(万元),-72,-487,7,2310,3152,290,235,1177,220,-230,240,156,--,-606,-338,-952,-137,-32,-322,62,-1365,0,0,0,0,-103,--,--,--,
利润总额(万元),25981,14988,8480,13011,18250,19472,14884,10157,10424,10343,13903,10089,12335,5732,4230,3786,3603,6318,5601,7256,6530,8214,6741,7025,6014,5688,3923,1816,795,
净利润(万元),20509,11644,4837,9244,14063,15560,12196,8698,7875,7833,10369,7631,7518,3566,2855,2636,2129,4102,3999,5438,4907,6519,5666,5701,4994,4822,2888,1567,795,
净利润(扣除非经常性损益后)(万元),12555,8079,2418,4988,9089,6017,5997,7112,7675,6988,6852,7220,7138,3092,2783,3270,1524,4088,4524,5400,5183,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),15836,10439,9942,14251,8251,12771,69975,22907,-18552,-205764,-43018,802,9002,8269,7496,7282,10401,31402,10712,13897,3514,15137,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-24749,18242,-1952,1317,-1699,-3192,-8504,-14066,23282,11778,-20654,-23091,6629,8576,13176,3165,14640,-6398,-7544,2773,-3914,19859,--,--,--,--,--,--,--,
总资产(万元),225510,207918,215259,207059,178481,186042,281182,484667,442058,363881,149546,100361,110229,101860,96336,93174,90124,86771,131626,137764,139979,122817,85406,74723,64436,48171,28727,19944,11271,
流动资产(万元),110746,68518,65208,39743,64393,114713,209477,429796,385122,308505,101308,64027,70437,61251,54065,49226,41855,0,0,0,0,65283,39885,26616,26727,17073,9545,10426,5266,
总负债(万元),35492,30885,46153,36300,30608,52232,159169,339095,274462,254288,60617,21791,33730,31054,26320,23855,21823,20257,65178,71224,74354,57394,35525,27046,22461,14478,14090,7945,9585,
流动负债(万元),26751,23221,37365,24834,24830,28511,111249,210473,135149,157761,52064,21603,33271,30866,26160,23735,21823,0,0,0,0,57484,34578,27064,22130,12612,11452,6292,4943,
股东权益不含少数股东权益(万元),190017,177033,169105,170759,147874,133811,122013,109817,117190,93762,85929,78570,76484,70805,70016,69318,68301,66172,65557,65477,64800,64263,49184,47673,41971,33690,14638,12000,1686,
净资产收益率加权(%),11.25,6.73,2.85,6.04,9.99,12.19,10.52,7.77,7.38,8.72,12.61,9.87,10.26,5.09,4.11,3.84,3.1,6.07,6.05,8.05,0,10.41,--,0,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
