报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.25,0.21,0.18,0.13,0.1,0.02,0.12,0.25,0.85,0.6,0.29,0.25,0.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.98,4.06,3.65,3.39,3.33,3.35,3.01,2.93,2.84,2.78,2.72,2.64,2.5,2.43,2.86,3.4,3.44,3.55,4.27,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.7,0.1,0.05,-0.11,1.02,0.01,-0.1,-0.06,0.07,0.03,0.01,0.24,-0,-0.01,--,--,--,--,--,--,
主营业务收入(万元),332182,261496,186064,180113,202266,213904,129110,65438,45411,37125,41079,170365,64897,20627,16178,15801,12054,11088,17151,20959,10473,9817,17591,9631,12859,15885,27724,12067,
主营业务利润(万元),51060,48187,43248,38696,37301,30355,15669,11774,7184,9064,1659,14121,7840,3290,3973,4098,3925,3872,4257,5352,2933,-228,-5485,-2209,337,-1120,11948,1733,
营业利润(万元),28892,26006,20115,14087,8439,3163,8115,15598,29765,21937,9632,10955,15469,-4106,-622,-1364,-2467,-372,712,2171,1719,-8275,-5406,-2141,833,-836,12787,4073,
投资收益(万元),15730,11705,9060,8513,9342,815,11055,21334,33872,22513,14445,11399,20068,17435,3411,4844,5169,2801,2608,4106,2459,-4366,-762,3020,3411,10297,5380,0,
营业外收支净额(万元),473,-1381,270,1122,1498,571,1800,486,38,-165,759,170,51,-32,-1,-68,-121,-83,-25,-198,-7,--,0,0,0,9,0,0,
利润总额(万元),29366,24625,20385,15209,9937,3734,9915,16084,29804,21772,10391,11125,15520,13364,2817,3435,2595,2361,3311,6078,4266,-12516,-18081,742,3454,9845,18193,4121,
净利润(万元),22197,16879,14061,10422,7862,1714,9210,15525,29199,20824,9873,8661,14088,13030,2556,3105,2393,1901,2689,5055,4083,-12299,-18239,466,2894,9256,18193,3503,
净利润(扣除非经常性损益后)(万元),21161,14910,12688,8360,6769,-2078,7835,13998,27539,20080,7545,10414,13893,11256,1645,2862,2147,1762,2809,5468,2995,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),30540,37861,36624,27936,20654,20468,1284,95,24247,3526,1720,-3840,35323,397,-3432,-2235,2314,1073,389,8237,-151,-187,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),21770,47038,14157,-8951,3031,-4074,14051,-37141,24565,5450,1082,-25027,24273,12227,2901,-1382,2786,-5776,-2343,7410,7364,-1366,--,--,--,--,--,--,
总资产(万元),925091,683868,591520,572102,547445,536026,393113,353829,341578,181724,172492,174368,260146,233712,121091,116245,115362,113071,130654,113373,105897,101307,116422,131487,131362,133765,123085,47469,
流动资产(万元),231896,165786,104034,88577,102310,111507,78772,70498,87286,60610,48242,48487,131072,105081,54358,48023,48814,--,0,0,0,69681,82162,89463,92993,96488,95301,17804,
总负债(万元),359601,357598,282518,280351,267632,271615,139471,154800,162875,39628,46541,57255,145082,118007,16153,13033,15417,14954,34319,20109,17957,16480,16521,13321,12620,11068,5400,14524,
流动负债(万元),216672,189596,92775,88590,113385,151306,30175,39039,58608,26306,44676,55923,133451,95137,9646,12525,7909,--,0,0,0,13026,16322,13160,12482,11001,5400,14524,
股东权益不含少数股东权益(万元),518699,287365,274262,261671,252699,244865,244572,189798,171969,139965,125933,117095,115053,115705,103787,101231,98126,95732,93832,91118,86136,83960,98759,117157,118601,122556,117685,32945,
净资产收益率加权(%),4.6,5.94,5.25,4.05,3.16,0.7,4.01,8.72,17.32,14.05,8.09,7.41,13.01,11.81,2.49,3.11,2.47,1.99,2.87,5.55,0,--,--,0,0,--,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
